"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"42","당류가공품","교토부","2015-03-02","36.9","불검출","불검출","적합"
"43","당류가공품","교토부","2015-03-13","26.1","불검출","불검출","적합"
"44","당류가공품","교토부","2015-03-05","25.65","불검출","불검출","적합"
"45","어묵","시마네현","2015-03-19","1,658.2","불검출","불검출","적합"
"46","어묵","시마네현","2015-03-09","300","불검출","불검출","적합"
"47","캔디류(사탕)","시즈오카현","2014-12-09","1,578.46","불검출","불검출","적합"
"48","과자(스낵과자)","사이타마현","2014-08-15","2,512","불검출","불검출","적합"
"49","과자(스낵과자)","니가타현","2015-03-17","1,326","불검출","불검출","적합"
"50","카레","니가타현","2015-02-10","288","불검출","불검출","적합"
"51","과.채가공품","오이타현","2015-02-24","332","불검출","불검출","적합"
"52","카레","니가타현","2015-02-20","288","불검출","불검출","적합"
"53","탄산칼슘","오카야마현","2015-03-16","16,000","불검출","불검출","적합"
"54","어묵","시마네현","2015-03-08","2,000","불검출","불검출","적합"
"55","염화마그네슘","오카야마현","2015-03-09","12,000","불검출","불검출","적합"
"56","청주","아이치현","2015-03-11","432","불검출","불검출","적합"
"57","청주","아이치현","2015-03-18","6,480","불검출","불검출","적합"
"58","빵류(그외 빵류)","가가와현","2015-02-27","72","불검출","불검출","적합"
"59","어묵","사가현","2015-03-01","600","불검출","불검출","적합"
"60","빵류(카스텔라)","도쿄도","2015-02-27","67.2","불검출","불검출","적합"
"61","빵류(카스텔라)","도쿄도","2015-02-27","67.2","불검출","불검출","적합"
"62","빵류(카스텔라)","사이타마현","2015-02-27","57.6","불검출","불검출","적합"
"63","빵류(카스텔라)","사이타마현","2015-02-27","38.4","불검출","불검출","적합"
"64","기타가공품","시즈오카현","2015-01-12","2,700","불검출","불검출","적합"
"65","리큐르","와카야마현","2015-03-17","108","불검출","불검출","적합"
"66","청주","와카야마현","2015-03-16","108","불검출","불검출","적합"
"67","청주","와카야마현","2015-03-23","86.4","불검출","불검출","적합"
"68","혼합제제","효고현","2015-03-16","102","불검출","불검출","적합"
"69","혼합제제","시가현","2014-03-17","1,000","불검출","불검출","적합"
