"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","103,898","-","-","-"
"1","냉동가자미(각시가자미) 미국","","2015-4-13","38,544","불검출","불검출","적합"
"2","냉동대구","러시아","2015-4-13","8,655","불검출","불검출","적합"
"3","냉동어란(명란)","러시아","2015-4-13","10,304","불검출","불검출","적합"
"4","냉동곤이(명태)","러시아","2015-4-13","22,680","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 러시아","","2015-4-13","23,000","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","피지","2015-4-13","510","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","중국","2015-4-13","205","불검출","불검출","적합"
