"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","171,441","-","-","-"
"1","활돔(벵에돔)","오이타현","2015-4-9","634","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-4-9","6,363","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2015-4-9","8,294","불검출","불검출","적합"
"4","활백합(비너스백합)","홋카이도","2015-4-9","7,000","불검출","불검출","적합"
"5","활백합
(Mercenaria mercenaria)","도쿄도","2015-4-9","2,690","불검출","불검출","적합"
"6","활꼬막(새꼬막)","사가현","2015-4-9","3,100","불검출","불검출","적합"
"7","냉동명태","야마가타현","2015-4-9","72,000","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-4-9","2,161","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2015-4-9","1,227","불검출","불검출","적합"
"10","활낙지","효고현","2015-4-9","29","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,목살) 태평양","","2015-4-9","1,845","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-4-9","154","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2015-4-9","5,416","불검출","불검출","적합"
"14","냉장홍어","야마구치현","2015-4-9","168","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2015-4-9","176","불검출","불검출","적합"
"16","냉동갈치","오이타현","2015-4-9","2,684","불검출","불검출","적합"
"17","냉동갈치","히로시마현","2015-4-9","2,432","불검출","불검출","적합"
"18","냉동갈치","가나가와현","2015-4-9","12,256","불검출","불검출","적합"
"19","냉장가오리","야마구치현","2015-4-9","420","불검출","불검출","적합"
"20","활꼬막","사가현","2015-4-9","600","불검출","불검출","적합"
"21","활꼬막(새꼬막)","사가현","2015-4-9","3,600","불검출","불검출","적합"
"22","냉장갈치","히로시마현","2015-4-9","250","불검출","불검출","적합"
"23","활해삼","나가사키현","2015-4-9","370","불검출","불검출","적합"
"24","활가리비","홋카이도","2015-4-9","6,870","불검출","불검출","적합"
"25","활돔(돌돔)","가나가와현","2015-4-9","1,385","불검출","불검출","적합"
