"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"99","청주","교토부","2015-02-04","2,376","불검출","불검출","적합"
"100","청주","효고현","2014-12-10","76.8","불검출","불검출","적합"
"101","청주","니가타현","2015-01-27","173","불검출","불검출","적합"
"102","청주","니가타현","2015-01-23","173","불검출","불검출","적합"
"103","과자(스낵과자)","니가타현","2015-03-26","306","불검출","불검출","적합"
"104","청주","도치기현","2015-03-12","10,800","불검출","불검출","적합"
"105","볶은커피","군마현","2015-02-02","20","불검출","불검출","적합"
"106","소스류","군마현","2015-03-10","720","불검출","불검출","적합"
"107","기타가공품","훗카이도","2015-03-13","204","불검출","불검출","적합"
"108","청주","도치기현","2015-03-18","4,147.2","불검출","불검출","적합"
"109","청주","니가타현","2015-03-04","86.4","불검출","불검출","적합"
"110","갈락토올리고당","시즈오카현","2013-12-17","200","불검출","불검출","적합"
"111","된장","나가노현","2015-03-23","600","불검출","불검출","적합"
"112","된장","나가노현","2015-03-23","1,000","불검출","불검출","적합"
"113","초콜릿가공품","아이치현","2015-02-23","95.76","불검출","불검출","적합"
"114","갈락토올리고당","훗카이도","2014-03-25","1,000","불검출","불검출","적합"
"115","장류절임","도치기현","2015-03-18","320","불검출","불검출","적합"
"116","장류절임","도치기현","2015-03-18","240","불검출","불검출","적합"
"117","맥주","후쿠오카현","2015-02-23","130,181","불검출","불검출","적합"
"118","소스류","야마구치현","2015-03-31","400","불검출","불검출","적합"
"119","캔디류(사탕)","미에현","2015-03-16","1,267","불검출","불검출","적합"
"120","캔디류(사탕)","미에현","2015-03-09","422","불검출","불검출","적합"
"121","캔디류(사탕)","미에현","2015-02-19","296","불검출","불검출","적합"
"122","캔디류(사탕)","미에현","2015-02-20","296","불검출","불검출","적합"
"123","과자(스낵과자)","시가현","2015-03-07","1,116","불검출","불검출","적합"
"124","기타가공품","훗카이도","2015-02-26","3,008","불검출","불검출","적합"
"125","혼합제제","가나가와현","2015-03-06","45","불검출","불검출","적합"
"126","혼합제제","도치기현","2015-03-16","180","불검출","불검출","적합"
