"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","80","","221,816","","",""
"1","볶은커피","가나가와현","2015-05-18","10","불검출","불검출","적합"
"2","과자(스낵과자)","야마나시현","2015-06-24","78","불검출","불검출","적합"
"3","과자(스낵과자)","야마나시현","2015-06-23","108","불검출","불검출","적합"
"4","발효식초","가고시마현","2014-12-15","60","불검출","불검출","적합"
"5","발효식초","가고시마현","2015-02-10","170","불검출","불검출","적합"
"6","침출차","시즈오카현","2015-07-07","216","불검출","불검출","적합"
"7","젖산칼슘","도쿠시마현","2015-06-26","100","불검출","불검출","적합"
"8","조미건어포류","에히메현","2015-07-09","1,000","불검출","불검출","적합"
"9","조미건어포류","훗카이도","2015-07-10","240","불검출","불검출","적합"
"10","소스류","히로시마현","2015-06-09","488.64","불검출","불검출","적합"
"11","소스류","히로시마현","2015-06-04","3,465","불검출","불검출","적합"
"12","소스류","히로시마현","2015-05-14","655.5","불검출","불검출","적합"
