"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"12","청주","야마가타현","2015-07-03","43.2","불검출","불검출","적합"
"13","청주","후쿠이현","2015-07-01","43.2","불검출","불검출","적합"
"14","청주","아키타현","2015-06-30","21.6","불검출","불검출","적합"
"15","청주","야마구치현","2015-07-03","86.4","불검출","불검출","적합"
"16","빙과류","시즈오카현","2015-02-16","8,383.5","불검출","불검출","적합"
"17","혼합제제","사이타마현","2015-07-13","200","불검출","불검출","적합"
"18","혼합제제","사이타마현","2015-07-13","800","불검출","불검출","적합"
"19","떡류","미야자키현","2015-07-06","360","불검출","불검출","적합"
"20","떡류","미야자키현","2015-07-01","360","불검출","불검출","적합"
"21","떡류","미야자키현","2015-07-06","360","불검출","불검출","적합"
"22","떡류","미야자키현","2015-07-02","360","불검출","불검출","적합"
"23","떡류","미야자키현","2015-07-09","360","불검출","불검출","적합"
"24","떡류","미야자키현","2015-07-09","360","불검출","불검출","적합"
"25","떡류","미야자키현","2015-07-10","360","불검출","불검출","적합"
"26","떡류","미야자키현","2015-07-08","360","불검출","불검출","적합"
"27","떡류","미야자키현","2015-07-07","360","불검출","불검출","적합"
"28","떡류","미야자키현","2015-07-03","360","불검출","불검출","적합"
"29","기타천연착향료","군마현","2015-07-02","80","불검출","불검출","적합"
"30","맥주","오이타현","2015-06-22","32,844","불검출","불검출","적합"
"31","두류가공품","오사카부","2015-05-25","4,575","불검출","불검출","적합"
"32","청주","니가타현","2015-05-27","160.8","불검출","불검출","적합"
"33","청주","니가타현","2015-06-09","51.84","불검출","불검출","적합"
"34","당류가공품","오카야마현","2015-05-23","17,440","불검출","불검출","적합"
"35","혼합제제","시즈오카현","2015-06-23","4,420","불검출","불검출","적합"
"36","혼합제제","사이타마현","2015-05-26","5,100","불검출","불검출","적합"
"37","기타천연착향료","시즈오카현","2015-06-19","800","불검출","불검출","적합"
"38","혼합제제","시즈오카현","2015-06-23","15","불검출","불검출","적합"
"39","커피/건조","브라질","2014-11-26","1,200","불검출","불검출","적합"
"40","혼합제제","오사카부","2015-07-07","15","불검출","불검출","적합"
"41","혼합제제","효고현","2015-07-07","150","불검출","불검출","적합"
