"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","당류가공품","시즈오카현","2014-10-01","120","불검출","불검출","적합"
"19","캔디류(캐러멜)","도치기현","2014-10-14","6,729.6","불검출","불검출","적합"
"20","복합조미식품","미에현","2014-10-08","41.25","불검출","불검출","적합"
"21","복합조미식품","이바라키현","2014-10-09","37.44","불검출","불검출","적합"
"22","복합조미식품","미에현","2014-10-10","38.34","불검출","불검출","적합"
"23","캔디류(젤리)","아이치현","2014-10-27","216.96","불검출","불검출","적합"
"24","곡류가공품","시즈오카현","2014-09-05","1,200","불검출","불검출","적합"
"25","소스류","히로시마현","2014-10-16","324","불검출","불검출","적합"
"26","캔디류(캐러멜)","도치기현","2014-10-14","6,331.08","불검출","불검출","적합"
"27","과자(스낵과자)","아이치현","2014-10-28","828","불검출","불검출","적합"
"28","과자(스낵과자)","아이치현","2014-10-23","608.4","불검출","불검출","적합"
"29","소스류","히로시마현","2014-10-16","108","불검출","불검출","적합"
"30","소스류","히로시마현","2014-10-16","849.6","불검출","불검출","적합"
"31","소스류","히로시마현","2014-09-24","157.44","불검출","불검출","적합"
"32","혼합제제","효고현","2014-10-27","30","불검출","불검출","적합"
"33","곡류가공품","지바현","2014-10-01","225","불검출","불검출","적합"
"34","곡류가공품","오사카부","2014-09-01","500","불검출","불검출","적합"
"35","전분가공품","오사카부","2014-10-24","200","불검출","불검출","적합"
"36","국수","사이타마현","2014-10-29","2,400","불검출","불검출","적합"
"37","양조간장","아이치현","2014-10-17","1,404","불검출","불검출","적합"
"38","튀김식품","오이타현","2014-10-29","300","불검출","불검출","적합"
"39","과자(스낵과자)","아이치현","2014-11-07","2,520","불검출","불검출","적합"
"40","침출차","가고시마현","2014-10-23","12","불검출","불검출","적합"
"41","고형차","가고시마현","2014-10-23","8","불검출","불검출","적합"
"42","침출차","가고시마현","2014-10-20","20","불검출","불검출","적합"
"43","침출차","가고시마현","2014-10-20","7.5","불검출","불검출","적합"
"44","고형차","가고시마현","2014-10-23","40","불검출","불검출","적합"
"45","혼합제제","도쿄도","2014-10-23","10","불검출","불검출","적합"
"46","인스턴트커피","오사카부","2014-10-01","64.8","불검출","불검출","적합"
"47","당류가공품","교토부","2014-05-01","64.8","불검출","불검출","적합"
"48","초콜릿","훗카이도","2014-11-06","19.5","불검출","불검출","적합"
"49","초콜릿","훗카이도","2014-11-06","162","불검출","불검출","적합"
"50","초콜릿","훗카이도","2014-11-06","84","불검출","불검출","적합"
"51","초콜릿","훗카이도","2014-11-06","72","불검출","불검출","적합"
"52","빵류(카스텔라)","히로시마현","2014-10-30","156","불검출","불검출","적합"
"53","청주","니가타현","2014-10-10","25,380","불검출","불검출","적합"
"54","향미유","사이타마현","2014-10-28","21,110","불검출","불검출","적합"
"55","혼합제제","군마현","2014-10-24","252","불검출","불검출","적합"
"56","혼합제제","효고현","2014-10-16","60","불검출","불검출","적합"
"57","수산물가공품","미야자키현","2014-10-30","200","불검출","불검출","적합"
