"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장갈치","오이타현","2014-11-25","3,100","불검출","불검출","적합"
"28","냉장가오리","야마구치현","2014-11-25","912","불검출","불검출","적합"
"29","냉장홍어","홋카이도","2014-11-25","1,212","불검출","불검출","적합"
"30","활우렁쉥이","홋카이도","2014-11-25","9,710","불검출","불검출","적합"
"31","냉장갈치","오이타현","2014-11-25","1,650","불검출","불검출","적합"
"32","냉장갈치","오이타현","2014-11-25","1,500","불검출","불검출","적합"
"33","냉장갈치","에히메현","2014-11-25","1,162","불검출","불검출","적합"
"34","냉장갈치","효고현","2014-11-25","644","불검출","불검출","적합"
"35","냉장갈치","오이타현","2014-11-25","100","불검출","불검출","적합"
"36","활꼬막(새꼬막)","후쿠오카현","2014-11-25","5,000","불검출","불검출","적합"
"37","냉장명태","홋카이도","2014-11-25","8,300","불검출","불검출","적합"
"38","활가리비","홋카이도","2014-11-25","6,986","불검출","불검출","적합"
"39","활가리비","홋카이도","2014-11-25","7,489","불검출","불검출","적합"
"40","활장어(먹장어)","나가사키현","2014-11-25","361","불검출","불검출","적합"
"41","활장어(먹장어)","후쿠오카현","2014-11-25","3,263","불검출","불검출","적합"
"42","활꼬막","사가현","2014-11-25","1,000","불검출","불검출","적합"
"43","활꼬막(새꼬막)","사가현","2014-11-25","3,200","불검출","불검출","적합"
"44","활장어(먹장어)","나가사키현","2014-11-25","2,799","불검출","불검출","적합"
"45","활꼬막","사가현","2014-11-25","1,000","불검출","불검출","적합"
"46","활꼬막(새꼬막)","사가현","2014-11-25","2,780","불검출","불검출","적합"
