"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","70,711","-","-","-"
"1","활돔(벵에돔)","구마모토현","2014-11-26","1,927","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-11-26","7,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-11-26","7,000","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2014-11-26","141","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-11-26","270","불검출","불검출","적합"
"6","냉장돔(황돔)","후쿠오카현","2014-11-26","100","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-11-26","136","불검출","불검출","적합"
"8","활장어(먹장어)","나가사키현","2014-11-26","1,516","불검출","불검출","적합"
"9","냉장돔(황돔)","야마구치현","2014-11-26","611","불검출","불검출","적합"
"10","활장어(먹장어)","가나가와현","2014-11-26","2,104","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2014-11-26","8,626","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-11-26","7,370","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-11-26","5,500","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-11-26","5,500","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-11-26","349","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2014-11-26","428","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2014-11-26","7,168","불검출","불검출","적합"
"18","활가리비","홋카이도","2014-11-26","6,987","불검출","불검출","적합"
"19","활가리비","홋카이도","2014-11-26","7,478","불검출","불검출","적합"
