"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"14","기타가공품","효고현","2014-11-05","1,000","불검출","불검출","적합"
"15","청주","이와테현","2014-11-01","172.8","불검출","불검출","적합"
"16","캔디류(사탕)","아이치현","2014-10-21","50.1","불검출","불검출","적합"
"17","땅콩또는견과류
가공품","후쿠오카현","2014-10-22","8.3","불검출","불검출","적합"
"18","과자(크래커)","아이치현","2014-10-13","19.1","불검출","불검출","적합"
"19","과자(스낵과자)","아이치현","2014-10-27","37.5","불검출","불검출","적합"
"20","과자(크래커)","아이치현","2014-10-14","9.6","불검출","불검출","적합"
"21","혼합제제","사이타마현","2014-10-27","324","불검출","불검출","적합"
"22","혼합제제","사이타마현","2014-10-27","60","불검출","불검출","적합"
"23","혼합제제","사이타마현","2014-10-27","216","불검출","불검출","적합"
"24","국수","사이타마현","2014-10-29","277.5","불검출","불검출","적합"
"25","혼합제제","후쿠시마현","2014-10-30","160","불검출","불검출","적합"
"26","소스류","교토부","2014-10-25","1,100","불검출","불검출","적합"
"27","소스류","교토부","2014-10-24","352","불검출","불검출","적합"
"28","소스류","교토부","2014-10-24","642","불검출","불검출","적합"
"29","소스류","교토부","2014-10-30","4,940","불검출","불검출","적합"
"30","소스류","교토부","2014-10-18","7,074","불검출","불검출","적합"
"31","소스류","교토부","2014-10-25","5,120","불검출","불검출","적합"
"32","소스류","교토부","2014-10-30","3,400","불검출","불검출","적합"
"33","소스류","교토부","2014-10-15","680","불검출","불검출","적합"
"34","소스류","교토부","2014-10-23","3,375","불검출","불검출","적합"
"35","소스류","교토부","2014-10-23","131","불검출","불검출","적합"
"36","소스류","교토부","2014-10-30","129","불검출","불검출","적합"
"37","무기질","도야마현","2014-09-24","43","불검출","불검출","적합"
"38","소스류","교토부","2014-11-01","130","불검출","불검출","적합"
"39","어묵","시마네현","2014-10-19","506","불검출","불검출","적합"
"40","어묵","시마네현","2014-10-24","1,008","불검출","불검출","적합"
"41","어묵","시마네현","2014-10-22","582","불검출","불검출","적합"
"42","볶은커피","오사카부","2014-10-28","1,382.4","불검출","불검출","적합"
"43","어묵","시마네현","2014-10-22","400","불검출","불검출","적합"
