"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"18","소스류","후쿠오카현","2014-11-02","12.3","불검출","불검출","적합"
"19","과자(스낵과자)","니가타현","2014-11-03","408","불검출","불검출","적합"
"20","DL-알라닌","이바라키현","2014-06-17","2,000","불검출","불검출","적합"
"21","과자(스낵과자)","니가타현","2014-11-05","193.8","불검출","불검출","적합"
"22","청주","효고현","2014-10-27","12,000","불검출","불검출","적합"
"23","청주","효고현","2014-10-14","1,800","불검출","불검출","적합"
"24","카레","나가노현","2014-10-21","8,910","불검출","불검출","적합"
"25","과자(스낵과자)","사이타마현","2014-05-26","1,436","불검출","불검출","적합"
"26","양조간장","오사카부","2014-11-04","765","불검출","불검출","적합"
"27","청주","아이치현","2014-11-01","7,441.2","불검출","불검출","적합"
"28","청주","아이치현","2014-11-04","18,972","불검출","불검출","적합"
"29","청주","니가타현","2014-10-24","216","불검출","불검출","적합"
"30","맥주","후쿠오카현","2014-10-01","40,400","불검출","불검출","적합"
"31","맥주","후쿠오카현","2014-10-20","87,300","불검출","불검출","적합"
"32","글리세린지방산
에스테르","미에현","2014-10-21","112","불검출","불검출","적합"
"33","당류가공품","교토부","2014-09-11","162","불검출","불검출","적합"
"34","당류가공품","교토부","2014-09-12","66","불검출","불검출","적합"
"35","당류가공품","교토부","2014-09-09","66","불검출","불검출","적합"
"36","당류가공품","교토부","2014-09-08","65","불검출","불검출","적합"
"37","캔디류(젤리)","오사카부","2014-09-10","171","불검출","불검출","적합"
"38","혼합제제","오사카부","2014-11-06","210","불검출","불검출","적합"
"39","혼합제제","이바라키현","2014-10-15","350","불검출","불검출","적합"
"40","혼합제제","사이타마현","2014-10-27","100","불검출","불검출","적합"
"41","당류가공품","오사카부","2014-11-01","42.3","불검출","불검출","적합"
"42","당류가공품","오사카부","2014-11-01","45.9","불검출","불검출","적합"
"43","청주","사이타마현","2014-10-20","1,080","불검출","불검출","적합"
"44","리큐르","아이치현","2014-10-03","300","불검출","불검출","적합"
"45","청주","아이치현","2014-10-28","1,500","불검출","불검출","적합"
"46","식초절임","아이치현","2014-10-27","5,400","불검출","불검출","적합"
"47","식초절임","아이치현","2014-10-27","1,260","불검출","불검출","적합"
"48","식초절임","아이치현","2014-10-25","3,240","불검출","불검출","적합"
"49","빵류(그외 빵류)","돗토리현","2014-11-04","2,671","불검출","불검출","적합"
"50","조미된장","아이치현","2014-10-21","8,000","불검출","불검출","적합"
"51","조미된장","아이치현","2014-11-05","8,000","불검출","불검출","적합"
"52","조미된장","아이치현","2014-10-16","2,763","불검출","불검출","적합"
"53","복합조미식품","나가노현","2014-09-19","2,000","불검출","불검출","적합"
"54","복합조미식품","니가타현","2014-06-30","19,620","불검출","불검출","적합"
"55","양조간장","후쿠오카현","2014-11-04","1,302","불검출","불검출","적합"
"56","혼합제제","사이타마현","2014-03-17","64","불검출","불검출","적합"
"57","혼합제제","사이타마현","2014-07-04","15","불검출","불검출","적합"
