"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","20,533","-","-","-"
"1","냉장명태","홋카이도","2015-7-13","876","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2015-7-13","1,342","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2015-7-13","1,080","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2015-7-13","1,496","불검출","불검출","적합"
"5","냉장갈치","오이타현","2015-7-13","1,235","불검출","불검출","적합"
"6","냉장돔(황돔)","후쿠오카현","2015-7-13","65","불검출","불검출","적합"
"7","냉장갈치","오이타현","2015-7-13","650","불검출","불검출","적합"
"8","냉장돔(참돔)","후쿠오카현","2015-7-13","200","불검출","불검출","적합"
"9","냉장돔(황돔)","후쿠오카현","2015-7-13","110","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-7-13","2,266","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-7-13","360","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2015-7-13","1,024","불검출","불검출","적합"
"13","냉장갈치","에히메현","2015-7-13","368","불검출","불검출","적합"
"14","활장어(먹장어)","후쿠오카현","2015-7-13","2,481","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-7-13","6,980","불검출","불검출","적합"
