"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"73","혼합제제","가나가와현","2015-06-03","90","불검출","불검출","적합"
"74","혼합제제","이바라키현","2015-06-02","240","불검출","불검출","적합"
"75","소스류","사가현","2015-06-19","1,173","불검출","불검출","적합"
"76","혼합제제","효고현","2015-06-19","90","불검출","불검출","적합"
"77","혼합제제","효고현","2015-06-19","15","불검출","불검출","적합"
"78","혼합제제","효고현","2015-06-19","15","불검출","불검출","적합"
"79","건어포류","교토부","2015-06-09","975","불검출","불검출","적합"
"80","혼합제제","시가현","2015-06-23","100","불검출","불검출","적합"
"81","자당지방산에스테르","시가현","2015-04-06","6,400","불검출","불검출","적합"
"82","자당지방산에스테르","시가현","2015-06-02","1,600","불검출","불검출","적합"
"83","혼합제제","사이타마현","2015-06-22","32","불검출","불검출","적합"
"84","기타천연착향료","이바라키현","2015-06-12","550","불검출","불검출","적합"
"85","혼합제제","사이타마현","2015-02-13","200","불검출","불검출","적합"
"86","혼합제제","사이타마현","2015-06-19","105","불검출","불검출","적합"
"87","혼합제제","사이타마현","2015-06-11","28","불검출","불검출","적합"
"88","혼합제제","사이타마현","2015-01-16","32","불검출","불검출","적합"
"89","혼합제제","사이타마현","2015-06-12","850","불검출","불검출","적합"
"90","혼합제제","사이타마현","2015-06-22","200","불검출","불검출","적합"
"91","소스류","에히메현","2015-05-23","940","불검출","불검출","적합"
"92","혼합제제","사이타마현","2015-06-15","200","불검출","불검출","적합"
"93","혼합제제","가나가와현","2015-06-19","135","불검출","불검출","적합"
"94","혼합제제","효고현","2015-06-26","1,000","불검출","불검출","적합"
"95","혼합제제","사이타마현","2015-03-20","45","불검출","불검출","적합"
"96","혼합제제","시즈오카현","2015-06-17","250","불검출","불검출","적합"
"97","혼합제제","시즈오카현","2015-06-18","1,500","불검출","불검출","적합"
"98","혼합제제","오카야마현","2015-06-17","30","불검출","불검출","적합"
"99","기타천연착향료","오카야마현","2015-06-12","90","불검출","불검출","적합"
"100","혼합제제","사이타마현","2015-06-19","50","불검출","불검출","적합"
"101","청주","교토부","2015-06-09","153","불검출","불검출","적합"
"102","혼합제제","이바라키현","2015-04-14","510","불검출","불검출","적합"
