"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","203","1,246,159","2","398,220","150","775,103","5","2,887","46","69,949"
"3.21","69","151,359","0","0","48","128,047","0","0","21","23,312"
"3.22","40","310,839","1","38,220","26","270,126","1","4","12","2,489"
"3.23","94","783,961","1","360,000","76","376,930","4","2,883","13","44,148"
"","","","","","","","","","",""
"","","","","","","","","","",""
