"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","94","","783,961","","",""
"1","비타민","도쿄도","2015-10-28","45.68","불검출","불검출","적합"
"2","과자(스낵과자)","아이치현","2016-02-03","120","불검출","불검출","적합"
"3","청주","니가타현","2016-01-30","60.48","불검출","불검출","적합"
"4","기타주류","와카야마현","2016-02-10","75.6","불검출","불검출","적합"
"5","청주","시마네현","2016-02-19","43.2","불검출","불검출","적합"
"6","기타주류","후쿠오카현","2015-12-17","162","불검출","불검출","적합"
"7","소주","미야자키현","2016-01-29","43.2","불검출","불검출","적합"
"8","청주","사가현","2016-01-06","86.4","불검출","불검출","적합"
"9","청주","후쿠오카현","2015-12-29","86.4","불검출","불검출","적합"
"10","소스류","나가사키현","2016-02-24","700","불검출","불검출","적합"
"11","소스류","나가사키현","2016-02-18","259.2","불검출","불검출","적합"
"12","소스류","나가사키현","2016-02-02","1,941","불검출","불검출","적합"
"13","소스류","나가사키현","2016-02-17","4,076.8","불검출","불검출","적합"
