"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"35","활우렁쉥이","홋카이도","2016-12-13","9,011","불검출","불검출","적합"
"36","냉장갈치","에히메현","2016-12-13","300","불검출","불검출","적합"
"37","냉장준치","구마모토현","2016-12-13","245","불검출","불검출","적합"
"38","냉장명태","홋카이도","2016-12-13","3,600","불검출","불검출","적합"
"39","냉장병어","효고현","2016-12-13","40","불검출","불검출","적합"
"40","냉장명태","홋카이도","2016-12-13","4,656","불검출","불검출","적합"
"41","냉장갈치","에히메현","2016-12-13","1,950","불검출","불검출","적합"
"42","냉장돔(참돔)","야마구치현","2016-12-13","505","불검출","불검출","적합"
"43","냉장돔(황돔)","야마구치현","2016-12-13","335","불검출","불검출","적합"
"44","냉장명태","홋카이도","2016-12-13","1,500","불검출","불검출","적합"
"45","냉장갈치","야마구치현","2016-12-13","2,302","불검출","불검출","적합"
"46","활우렁쉥이","홋카이도","2016-12-13","7,611","불검출","불검출","적합"
"47","냉장갈치","후쿠오카현","2016-12-13","685","불검출","불검출","적합"
"48","냉장명태","홋카이도","2016-12-13","7,500","불검출","불검출","적합"
"49","활가리비","홋카이도","2016-12-13","3,575","불검출","불검출","적합"
"50","활가리비","홋카이도","2016-12-13","6,988","불검출","불검출","적합"
"51","활우렁쉥이","홋카이도","2016-12-13","3,468","불검출","불검출","적합"
"52","냉동새치
(황새치,목살,횟감)","대서양","2016-12-13","104","불검출","불검출","적합"
"53","활우렁쉥이","홋카이도","2016-12-13","4,439","불검출","불검출","적합"
