"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장명태","홋카이도","2016-12-15","4,050","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2016-12-15","300","불검출","불검출","적합"
"19","냉장갈치","효고현","2016-12-15","5,096","불검출","불검출","적합"
"20","냉장병어","와카야마현","2016-12-15","290","불검출","불검출","적합"
"21","활꼬막","후쿠오카현","2016-12-15","2,500","불검출","불검출","적합"
"22","활꼬막(새꼬막)","후쿠오카현","2016-12-15","1,500","불검출","불검출","적합"
"23","냉장명태","홋카이도","2016-12-15","3,960","불검출","불검출","적합"
"24","냉장갈치","오이타현","2016-12-15","1,095","불검출","불검출","적합"
"25","냉장명태","홋카이도","2016-12-15","3,000","불검출","불검출","적합"
"26","냉장갈치","오이타현","2016-12-15","1,110","불검출","불검출","적합"
"27","냉장갈치","야마구치현","2016-12-15","180","불검출","불검출","적합"
"28","활우렁쉥이","홋카이도","2016-12-15","6,918","불검출","불검출","적합"
"29","냉장갈치","후쿠오카현","2016-12-15","615","불검출","불검출","적합"
"30","냉장갈치","오이타현","2016-12-15","515","불검출","불검출","적합"
"31","활장어(먹장어)","나가사키현","2016-12-15","300","불검출","불검출","적합"
"32","활장어(먹장어)","나가사키현","2016-12-15","1,511","불검출","불검출","적합"
"33","활가리비","홋카이도","2016-12-15","7,698","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2016-12-15","9,875","불검출","불검출","적합"
"35","활우렁쉥이","홋카이도","2016-12-15","3,367","불검출","불검출","적합"
