"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","58,254","-","-","-"
"1","활가리비","홋카이도","2014-4-2","6,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-4-2","6,000","불검출","불검출","적합"
"3","냉동다랑어(황다랑어,목살)","시즈오카현","2014-4-2","391","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,목살)","시즈오카현","2014-4-2","2,556","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2014-4-2","262","불검출","불검출","적합"
"6","냉동해삼(자숙)","나가사키현","2014-4-2","120","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-4-2","260","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2014-4-2","1,340","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","시즈오카현","2014-4-2","563","불검출","불검출","적합"
"10","냉동다랑어(남방참다랑어)","시즈오카현","2014-4-2","3,555","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-4-2","7,155","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2014-4-2","230","불검출","불검출","적합"
"13","냉장민어(수조기)","야마구치현","2014-4-2","93","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-4-2","12,559","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-4-2","3,680","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-4-2","3,670","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-4-2","1,300","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-4-2","1,300","불검출","불검출","적합"
"19","냉장갈치","효고현","2014-4-2","520","불검출","불검출","적합"
"20","냉장준치","구마모토현","2014-4-2","609","불검출","불검출","적합"
"21","활꼬막","사가현","2014-4-2","3,100","불검출","불검출","적합"
"22","활꼬막","사가현","2014-4-2","2,500","불검출","불검출","적합"
"23","활게(참게)","야마구치현","2014-4-2","491","불검출","불검출","적합"
