"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","43,505","-","-","-"
"1","활돔(돌돔)","미에현","2014-4-1","954","불검출","불검출","적합"
"2","활돔(벵에돔)","시즈오카현","2014-4-1","175","불검출","불검출","적합"
"3","활쥐치(말쥐치)","시즈오카현","2014-4-1","164","불검출","불검출","적합"
"4","냉동상어(진환도상어,F)","태평양","2014-4-1","3,063","불검출","불검출","적합"
"5","냉장복어(까치복)","나가사키현","2014-4-1","70","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-4-1","904","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-4-1","2,400","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-4-1","230","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-4-1","1,072","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-4-1","3,000","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-4-1","1,232","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-4-1","904","불검출","불검출","적합"
"13","냉장갈치","효고현","2014-4-1","488","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-4-1","8,400","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-4-1","433","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-4-1","1,552","불검출","불검출","적합"
"17","냉장준치","와카야마현","2014-4-1","480","불검출","불검출","적합"
"18","활가리비","홋카이도","2014-4-1","6,811","불검출","불검출","적합"
"19","활돔(돌돔)","가나가와현","2014-4-1","1,472","불검출","불검출","적합"
"20","활낙지","가가와현","2014-4-1","170","불검출","불검출","적합"
"21","냉장홍어","홋카이도","2014-4-1","687","불검출","불검출","적합"
"22","냉장준치","야마구치현","2014-4-1","1,504","불검출","불검출","적합"
"23","활가리비","홋카이도","2014-4-1","7,340","불검출","불검출","적합"
