"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","76,965","-","-","-"
"1","냉동곤이(명태)","러시아","2014-5-9","36,720","불검출","불검출","적합"
"2","냉동고등어","중국","2014-5-9","22,245","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2014-5-9","10,000","불검출","불검출","적합"
"4","활바지락","중국","2014-5-9","4,000","불검출","불검출","적합"
"5","활바지락","중국","2014-5-9","4,000","불검출","불검출","적합"
