"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","치자청색소","효고현","2014-04-15","200","불검출","불검출","적합"
"20","과자(스낵과자)","미에현","2014-03-31","1,785","불검출","불검출","적합"
"21","과자(스낵과자)","미에현","2014-03-31","7,119.21","불검출","불검출","적합"
"22","과자(스낵과자)","미에현","2014-04-10","1,440","불검출","불검출","적합"
"23","기타가공품","와카야마현","2014-04-17","500","불검출","불검출","적합"
"24","맥주","후쿠오카현","2014-03-20","87,300","불검출","불검출","적합"
"25","소스류","오이타현","2014-04-11","7.84","불검출","불검출","적합"
"26","글리세린지방산에스테르","미에현","2014-03-07","128","불검출","불검출","적합"
"27","글리세린지방산에스테르","미에현","2014-02-17","112","불검출","불검출","적합"
"28","수산물가공품","히로시마현","2014-02-02","6.96","불검출","불검출","적합"
"29","커피/건조","브라질","2012-09-04","9,000","불검출","불검출","적합"
"30","커피/건조","브라질","2011-10-04","6,000","불검출","불검출","적합"
"31","혼합제제","효고현","2014-04-22","17","불검출","불검출","적합"
"32","드레싱","사가현","2014-04-15","456","불검출","불검출","적합"
"33","혼합제제","효고현","2014-04-21","51","불검출","불검출","적합"
"34","혼합제제","효고현","2014-04-22","102","불검출","불검출","적합"
"35","수산물가공품","훗카이도","2014-04-23","450","불검출","불검출","적합"
"36","건어포류","에히메현","2014-04-18","120","불검출","불검출","적합"
"37","소스류","후쿠오카현","2014-04-25","1,500","불검출","불검출","적합"
"38","소스류","오이타현","2014-04-18","2,400","불검출","불검출","적합"
"39","가공두부","후쿠오카현","2014-04-09","3,825","불검출","불검출","적합"
"40","가공두부","후쿠오카현","2014-04-08","1,260","불검출","불검출","적합"
"41","청주","후쿠이현","2014-04-01","64.8","불검출","불검출","적합"
"42","청주","미에현","2014-04-01","86.4","불검출","불검출","적합"
"43","히드록시프로필메틸셀룰로오스","니가타현","2014-03-08","5,151","불검출","불검출","적합"
"44","캔디류(사탕)","아이치현","2014-04-18","720","불검출","불검출","적합"
"45","캔디류(사탕)","아이치현","2014-04-18","1,152","불검출","불검출","적합"
"46","캔디류(사탕)","아이치현","2014-04-15","150","불검출","불검출","적합"
"47","혼합제제","시즈오카현","2014-03-28","50","불검출","불검출","적합"
"48","캔디류(사탕)","아이치현","2014-04-15","1,980","불검출","불검출","적합"
"49","캔디류(사탕)","아이치현","2014-04-11","240","불검출","불검출","적합"
"50","캔디류(사탕)","아이치현","2014-04-16","396","불검출","불검출","적합"
"51","캔디류(사탕)","아이치현","2014-04-14","198","불검출","불검출","적합"
"52","캔디류(젤리)","아이치현","2014-04-02","116","불검출","불검출","적합"
"53","캔디류(사탕)","아이치현","2014-04-15","150","불검출","불검출","적합"
"54","혼합제제","시즈오카현","2014-04-15","2,000","불검출","불검출","적합"
"55","향신료조제품(고추냉이가공품)","나라현","2014-04-15","206.4","불검출","불검출","적합"
"56","혼합제제","오이타현","2014-02-24","500","불검출","불검출","적합"
"57","국수","기후현","2014-03-24","8,000","불검출","불검출","적합"
