"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","35,243","-","-","-"
"1","활돔(참돔)","에히메현","2014-5-12","3,936","불검출","불검출","적합"
"2","냉동상어(진환도상어,F) 태평양","","2014-5-12","1,768","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-5-12","300","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-5-12","60","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2014-5-12","185","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-5-12","2,752","불검출","불검출","적합"
"7","냉장가오리","오사카부","2014-5-12","407","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-5-12","1,120","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-5-12","228","불검출","불검출","적합"
"10","냉장가오리","야마구치현","2014-5-12","110","불검출","불검출","적합"
"11","냉장준치","와카야마현","2014-5-12","248","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-5-12","2,530","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-5-12","1,240","불검출","불검출","적합"
"14","냉장준치","와카야마현","2014-5-12","616","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-5-12","4,000","불검출","불검출","적합"
"16","냉장갈치","에히메현","2014-5-12","344","불검출","불검출","적합"
"17","냉장준치","와카야마현","2014-5-12","64","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-5-12","4,000","불검출","불검출","적합"
"19","냉동가리비","홋카이도","2014-5-12","8,230","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2014-5-12","3,105","불검출","불검출","적합"
