"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"26","냉장갈치","와카야마현","2014-5-13","904","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2014-5-13","856","불검출","불검출","적합"
"28","냉장준치","와카야마현","2014-5-13","240","불검출","불검출","적합"
"29","활가리비","홋카이도","2014-5-13","6,814","불검출","불검출","적합"
"30","활해삼","나가사키현","2014-5-13","430","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2014-5-13","760","불검출","불검출","적합"
"32","냉장갈치","와카야마현","2014-5-13","944","불검출","불검출","적합"
"33","냉장갈치","에히메현","2014-5-13","728","불검출","불검출","적합"
"34","냉장홍어","홋카이도","2014-5-13","3,619","불검출","불검출","적합"
"35","활해삼","미에현","2014-5-13","1,050","불검출","불검출","적합"
"36","활가리비","홋카이도","2014-5-13","6,978","불검출","불검출","적합"
"37","활가리비","홋카이도","2014-5-13","6,654","불검출","불검출","적합"
"38","활돔(돌돔)","나가사키현","2014-5-13","403","불검출","불검출","적합"
"39","활돔(돌돔)","가나가와현","2014-5-13","1,449","불검출","불검출","적합"
"40","냉동멸치","오사카부","2014-5-13","48,000","불검출","불검출","적합"
"41","냉동멸치","도야마현","2014-5-13","48,000","불검출","불검출","적합"
"42","활꼬막","사가현","2014-5-13","2,560","불검출","불검출","적합"
