"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","7건","-","-","913,839","-","-","-"
"1","냉동새치(황새치)","대만","2014-5-13","71,414","불검출","불검출","적합"
"2","활미꾸라지","중국","2014-5-13","155","불검출","불검출","적합"
"3","냉동어란(명란)","러시아","2014-5-13","18,970","불검출","불검출","적합"
"4","냉동고등어","중국","2014-5-13","24,000","불검출","불검출","적합"
"5","냉동고등어","중국","2014-5-13","24,000","불검출","불검출","적합"
"6","냉동명태","러시아","2014-5-13","752,500","불검출","불검출","적합"
"7","냉동가자미(각시가자미)","러시아","2014-5-13","22,800","불검출","불검출","적합"
