"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"36","냉장갈치","야마구치현","2016-11-01","775","불검출","불검출","적합"
"37","활가리비","홋카이도","2016-11-01","3,950","불검출","불검출","적합"
"38","냉장명태","홋카이도","2016-11-01","1,152","불검출","불검출","적합"
"39","냉장갈치","오이타현","2016-11-01","320","불검출","불검출","적합"
"40","냉장갈치","와카야마현","2016-11-01","1,568","불검출","불검출","적합"
"41","냉장홍어","야마구치현","2016-11-01","120","불검출","불검출","적합"
"42","활우렁쉥이","홋카이도","2016-11-01","9,527","불검출","불검출","적합"
"43","활돔(강담돔)","와카야마현","2016-11-01","240","불검출","불검출","적합"
"44","냉장홍어","홋카이도","2016-11-01","2,675","불검출","불검출","적합"
"45","활돔(벵에돔)","나가사키현","2016-11-01","134","불검출","불검출","적합"
"46","활바리(붉바리)","나가사키현","2016-11-01","134","불검출","불검출","적합"
"47","활우렁쉥이","홋카이도","2016-11-01","6,485","불검출","불검출","적합"
"48","활우렁쉥이","홋카이도","2016-11-01","3,560","불검출","불검출","적합"
"49","활우렁쉥이","홋카이도","2016-11-01","9,277","불검출","불검출","적합"
"50","활우렁쉥이","홋카이도","2016-11-01","9,123","불검출","불검출","적합"
