"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2018-10-30","3,900","적합","적합","적합"
"2","활가리비","홋카이도","2018-10-30","7,400","적합","적합","적합"
"3","냉장홍어","홋카이도","2018-10-30","901","적합","적합","적합"
"4","활우렁쉥이","홋카이도","2018-10-30","16,852","적합","적합","적합"
"5","활우렁쉥이","홋카이도","2018-10-30","9,795","적합","적합","적합"
"6","냉장돔(황돔)","나가사키현","2018-10-30","488","적합","적합","적합"
"7","냉장명태","홋카이도","2018-10-30","7,800","적합","적합","적합"
"8","활꼬막","후쿠오카현","2018-10-30","2,200","적합","적합","적합"
"9","냉장명태","홋카이도","2018-10-30","6,500","적합","적합","적합"
"10","냉장명태","홋카이도","2018-10-30","6,500","적합","적합","적합"
"11","냉장돔(황돔)","야마구치현","2018-10-30","140","적합","적합","적합"
"12","냉장홍어","야마구치현","2018-10-30","180","적합","적합","적합"
"13","냉동개복치(F)","대서양","2018-10-30","79","적합","적합","적합"
"14","활가리비","홋카이도","2018-10-30","7,426","적합","적합","적합"
"15","냉장갈치","와카야마현","2018-10-30","480","적합","적합","적합"
"16","냉장명태","홋카이도","2018-10-30","7,943","적합","적합","적합"
"17","냉장홍어","홋카이도","2018-10-30","4,541","적합","적합","적합"
"18","냉장갈치","와카야마현","2018-10-30","840","적합","적합","적합"
"19","활장어(먹장어)","후쿠오카현","2018-10-30","2,525","적합","적합","적합"
"20","냉장홍어","홋카이도","2018-10-30","2,975","적합","적합","적합"
