"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","273","937,377","0","0","224","912,607","3","1,565","46","23,205"
"10.29","175","757,084","0","0","141","736,929","3","1,565","31","18,590"
"10.30","98","180,293","0","0","83","175,678","0","0","15","4,615"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
