"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"81","청주","나라현","2018-07-19","1,080","불검출","불검출","적합"
"82","소주","미야자키현","2018-08-08","173","불검출","불검출","적합"
"83","소주","미야자키현","2018-08-08","86","불검출","불검출","적합"
"84","청주","고치현","2018-09-10","432","불검출","불검출","적합"
"85","청주","효고현","2018-05-25","1,296","불검출","불검출","적합"
"86","청주","이시카와현","2018-09-10","36","불검출","불검출","적합"
"87","청주","도야마현","2018-10-04","86","불검출","불검출","적합"
"88","청주","도야마현","2018-10-04","130","불검출","불검출","적합"
"89","땅콩 또는
견과류가공품","야마가타현","2018-09-25","55","불검출","불검출","적합"
"90","소스","히로시마현","2018-09-06","90","불검출","불검출","적합"
"91","과자","야마가타현","2018-09-20","192","불검출","불검출","적합"
"92","복합조미식품","효고현","2018-09-04","1,200","불검출","불검출","적합"
"93","맥주","교토부","2018-10-11","23,398","불검출","불검출","적합"
"94","혼합제제","나가노현","2018-10-09","400","불검출","불검출","적합"
"95","과자","이바라키현","2018-09-25","360","불검출","불검출","적합"
"96","과자","이바라키현","2018-10-03","315","불검출","불검출","적합"
"97","과자","이바라키현","2018-09-26","360","불검출","불검출","적합"
"98","과자","이바라키현","2018-10-01","270","불검출","불검출","적합"
