"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장갈치","와카야마현","2018-10-30","1,072","적합","적합","적합"
"22","활우렁쉥이","홋카이도","2018-10-30","8,380","적합","적합","적합"
"23","활우렁쉥이","홋카이도","2018-10-30","9,638","적합","적합","적합"
"24","냉장돔(황돔)","야마구치현","2018-10-30","150","적합","적합","적합"
"25","활우렁쉥이","홋카이도","2018-10-30","7,420","적합","적합","적합"
"26","냉동개아지살(가리비)","홋카이도","2018-10-30","3,450","적합","적합","적합"
"27","활우렁쉥이","홋카이도","2018-10-30","7,345","적합","적합","적합"
"28","활우렁쉥이","홋카이도","2018-10-30","9,154","적합","적합","적합"
"29","활가리비","홋카이도","2018-10-30","7,248","적합","적합","적합"
"30","냉동다랑어(눈다랑어,목살)","대서양","2018-10-30","880","적합","적합","적합"
"31","냉장홍어","야마구치현","2018-10-30","190","적합","적합","적합"
"32","냉동상어(청상아리)","대서양","2018-10-30","4,600","적합","적합","적합"
"33","활우렁쉥이","홋카이도","2018-10-30","9,019","적합","적합","적합"
"34","활우렁쉥이","홋카이도","2018-10-30","7,522","적합","적합","적합"
"35","활장어(먹장어)","야마구치현","2018-10-30","1,277","적합","적합","적합"
"36","활장어(먹장어)","후쿠오카현","2018-10-30","1,602","적합","적합","적합"
"37","활우렁쉥이","홋카이도","2018-10-30","9,113","적합","적합","적합"
"38","활가리비","홋카이도","2018-10-30","6,960","적합","적합","적합"
"39","활우렁쉥이","홋카이도","2018-10-30","9,022","적합","적합","적합"
"40","냉동다랑어(남방참다랑어,목살)","대서양","2018-10-30","124","적합","적합","적합"
"41","냉동기름치","대서양","2018-10-30","20,313","적합","적합","적합"
"합계","","-","-","213,944","-","-","-"
