"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","청국장","도쿄도","2016-08-06","438","불검출","불검출","적합"
"48","청주","히로시마현","2016-06-07","72","불검출","불검출","적합"
"49","고형차","지바현","2016-02-03","45","불검출","불검출","적합"
"50","고형차","교토부","2016-07-22","1,000","불검출","불검출","적합"
"51","혼합제제","오카야마현","2016-08-18","60","불검출","불검출","적합"
"52","캔디류(사탕)","가나가와현","2016-07-30","302","불검출","불검출","적합"
"53","당류가공품","교토부","2016-07-15","154","불검출","불검출","적합"
"54","어묵","사가현","2016-08-01","1,440","불검출","불검출","적합"
"55","혼합제제","훗카이도","2016-07-19","557","불검출","불검출","적합"
"56","탄산음료","사가현","2016-07-26","7,956","불검출","불검출","적합"
"57","과자(스낵과자)","히로시마현","2016-01-25","26","불검출","불검출","적합"
"58","청국장","도쿄도","2016-08-06","4,326","불검출","불검출","적합"
"59","양조간장","아이치현","2016-07-28","540","불검출","불검출","적합"
"60","당류가공품","야마구치현","2016-06-13","100","불검출","불검출","적합"
"61","소주","가고시마현","2016-08-04","108","불검출","불검출","적합"
"62","조미건어포류","아오모리현","2016-07-12","7","불검출","불검출","적합"
"63","청주","오이타현","2016-07-27","3,379","불검출","불검출","적합"
"64","카레","시즈오카현","2016-06-09","276","불검출","불검출","적합"
"65","빵류(케이크)","돗토리현","2016-08-03","1,440","불검출","불검출","적합"
"66","과자(비스킷)","이시카와현","2016-06-21","1,440","불검출","불검출","적합"
"67","탄산음료","사가현","2016-07-25","5,040","불검출","불검출","적합"
"68","양조간장","지바현","2016-07-07","379","불검출","불검출","적합"
"69","과자(스낵과자)","히로시마현","2016-01-25","14","불검출","불검출","적합"
"70","과자(스낵과자)","히로시마현","2016-01-25","12","불검출","불검출","적합"
"71","맥주","후쿠오카현","2016-07-01","117,600","불검출","불검출","적합"
"72","기타가공품","미에현","2016-07-28","72","불검출","불검출","적합"
"73","소스류","도치기현","2016-07-15","12,344","불검출","불검출","적합"
"74","어묵","사가현","2016-08-01","1,584","불검출","불검출","적합"
"75","양조간장","효고현","2016-07-25","1,040","불검출","불검출","적합"
"76","소스류","효고현","2016-07-15","180","불검출","불검출","적합"
"77","인스턴트커피","시즈오카현","2016-06-03","127","불검출","불검출","적합"
"78","조미된장","아이치현","2016-08-01","10,000","불검출","불검출","적합"
"79","탄산음료","사가현","2016-07-26","4,363","불검출","불검출","적합"
"80","소스류","훗카이도","2016-08-09","2,140","불검출","불검출","적합"
"81","과자(크래커)","니가타현","2016-07-22","169","불검출","불검출","적합"
