"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(금눈돔)","후쿠오카현","2017-06-09","10","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2017-06-09","283","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-06-09","1,152","불검출","불검출","적합"
"4","활장어(먹장어)","야마구치현","2017-06-09","3,939","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-06-09","1,816","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-06-09","1,164","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-06-09","6,974","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-06-09","6,971","불검출","불검출","적합"
"9","활돔(벵에돔)","오이타현","2017-06-09","680","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-06-09","7,060","불검출","불검출","적합"
"11","활돔(돌돔)","나가사키현","2017-06-09","620","불검출","불검출","적합"
"12","냉동개아지살(가리비,포장횟감)","홋카이도","2017-06-09","1,680","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2017-06-09","3,043","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2017-06-09","7,144","불검출","불검출","적합"
"15","활돔(돌돔)","오이타현","2017-06-09","249","불검출","불검출","적합"
"16","활가리비","홋카이도","2017-06-09","6,979","불검출","불검출","적합"
"17","냉동새치(황새치,목살)","태평양","2017-06-09","139","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-06-09","2,334","불검출","불검출","적합"
"19","냉동다랑어(황다랑어,F,횟감)","대서양","2017-06-09","425","불검출","불검출","적합"
"20","냉장전갱이(흑점줄전갱이)","후쿠오카현","2017-06-09","8","불검출","불검출","적합"
