"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","초콜릿가공품","이바라키현","2018-04-09","24","불검출","불검출","적합"
"17","젖산나트륨","도쿠시마현","2018-06-30","200","불검출","불검출","적합"
"18","혼합장","아이치현","2018-07-11","11,000","불검출","불검출","적합"
"19","혼합장","아이치현","2018-07-03","5,000","불검출","불검출","적합"
"20","혼합장","아이치현","2018-05-22","3,030","불검출","불검출","적합"
"21","치자적색소","효고현","2018-05-15","20","불검출","불검출","적합"
"22","맥주","후쿠오카현","2018-05-29","120,806","불검출","불검출","적합"
"23","맥주","오키나와현","2018-06-21","10,090","불검출","불검출","적합"
"24","맥주","후쿠오카현","2018-06-27","205,546","불검출","불검출","적합"
"25","기타 수산물가공품","효고현","2018-06-21","48","불검출","불검출","적합"
"26","소스","후쿠오카현","2018-06-20","225","불검출","불검출","적합"
"27","기타가공품","도쿄도","2017-10-26","25","불검출","불검출","적합"
"28","혼합제제","도쿄도","2018-05-15","612","불검출","불검출","적합"
"29","소스","교토부","2018-06-12","371","불검출","불검출","적합"
"30","혼합제제","도쿄도","2018-04-11","140","불검출","불검출","적합"
"31","혼합제제","도쿄도","2018-04-11","60","불검출","불검출","적합"
"32","혼합제제","효고현","2018-07-13","17","불검출","불검출","적합"
"33","기타식용유지","훗카이도","2018-06-04","112","불검출","불검출","적합"
"34","혼합제제","효고현","2018-07-12","68","불검출","불검출","적합"
"35","소스","지바현","2018-05-09","310","불검출","불검출","적합"
"36","소스","지바현","2018-05-20","1,755","불검출","불검출","적합"
"37","소스","지바현","2018-06-08","33","불검출","불검출","적합"
"38","소스","지바현","2018-06-06","59","불검출","불검출","적합"
"39","소스","지바현","2018-06-14","60","불검출","불검출","적합"
"40","양조간장","지바현","2018-06-11","5,686","불검출","불검출","적합"
"41","양조간장","지바현","2018-06-07","951","불검출","불검출","적합"
"42","양조간장","지바현","2018-05-11","3,159","불검출","불검출","적합"
"43","양조간장","지바현","2018-06-13","190","불검출","불검출","적합"
"44","양조간장","지바현","2018-06-07","632","불검출","불검출","적합"
"45","숙면","구마모토현","2018-06-20","805","불검출","불검출","적합"
"46","과자","니가타현","2018-06-04","144","불검출","불검출","적합"
"47","과자","니가타현","2018-06-04","492","불검출","불검출","적합"
"48","과자","니가타현","2018-06-05","508","불검출","불검출","적합"
"49","혼합제제","효고현","2018-07-13","68","불검출","불검출","적합"
"50","기타천연착향료","사이타마현","2018-07-04","24","불검출","불검출","적합"
