"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","207","1,055,578","0","0","168","1,016,017","4","602","35","38,960"
"7.30","159","663,791","0","0","128","627,268","4","602","27","35,922"
"7.31","48","391,787","0","0","40","388,749","0","0","8","3,038"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
