"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","71,990","-","-","-"
"1","냉동고등어","중국","2015-5-26","48,000","불검출","불검출","적합"
"2","냉동곤이(대구)","러시아","2015-5-26","90","불검출","불검출","적합"
"3","냉동대구(F)","러시아","2015-5-26","2,400","불검출","불검출","적합"
"4","냉동가자미(각시가자미) 러시아","","2015-5-26","21,500","불검출","불검출","적합"
