"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","194","734,880","1","1,680","157","694,741","0","0","36","38,459"
"5.26","92","364,836","0","0","74","350,924","0","0","18","13,912"
"5.27","102","370,044","1","1,680","83","343,817","0","0","18","24,547"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
