"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","52건","-","-","170,655","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-5-27","4,169","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-5-27","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-5-27","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-5-27","7,500","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-5-27","7,100","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-5-27","7,400","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-5-27","1,329","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-5-27","2,208","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2015-5-27","8,945","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-5-27","130","불검출","불검출","적합"
"11","냉장갈치","히로시마현","2015-5-27","390","불검출","불검출","적합"
"12","냉장민어(수조기)","오카야마현","2015-5-27","236","불검출","불검출","적합"
"13","냉장민어(수조기)","가가와현","2015-5-27","26","불검출","불검출","적합"
"14","냉장갈치","나가사키현","2015-5-27","105","불검출","불검출","적합"
"15","냉장갈치","야마구치현","2015-5-27","305","불검출","불검출","적합"
"16","냉장갑오징어","후쿠오카현","2015-5-27","480","불검출","불검출","적합"
"17","냉장갈치","오이타현","2015-5-27","408","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2015-5-27","2,769","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-5-27","3,400","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-5-27","6,820","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-5-27","7,376","불검출","불검출","적합"
"22","활돔(벵에돔)","사가현","2015-5-27","1,418","불검출","불검출","적합"
"23","활가리비","홋카이도","2015-5-27","6,689","불검출","불검출","적합"
"24","냉장명태","홋카이도","2015-5-27","1,950","불검출","불검출","적합"
"25","냉장홍어","홋카이도","2015-5-27","4,786","불검출","불검출","적합"
"26","활가리비","홋카이도","2015-5-27","6,917","불검출","불검출","적합"
"27","냉장준치","구마모토현","2015-5-27","273","불검출","불검출","적합"
"28","활가리비","홋카이도","2015-5-27","13,430","불검출","불검출","적합"
"29","냉장갈치","에히메현","2015-5-27","1,312","불검출","불검출","적합"
"30","냉장갈치","와카야마현","2015-5-27","576","불검출","불검출","적합"
"31","활꼬막","사가현","2015-5-27","600","불검출","불검출","적합"
"32","활꼬막(새꼬막)","사가현","2015-5-27","3,160","불검출","불검출","적합"
"33","냉장명태","홋카이도","2015-5-27","3,240","불검출","불검출","적합"
"34","냉장홍어","홋카이도","2015-5-27","5,543","불검출","불검출","적합"
"35","활가리비","홋카이도","2015-5-27","6,967","불검출","불검출","적합"
