"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","552","3,241,764","1","3,000","428","3,173,964","3","1,163","120","60,610.03"
"6.26","129","615,025","0","0","72","608,035","1","97","56","6,893"
"6.27","98","267,474","1","3,000","89","258,745","0","0","8","5,729"
"6.28","104","980,394","0","0","83","954,269","2","1,066","19","25,059"
"6.29","99","311,944","0","0","84","308,914","0","0","15","3,.030"
"6.30","122","1,066,927","0","0","100","1,044,001","0","0","22","22,926"
