"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2017-07-05","4,445","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-07-05","1,200","불검출","불검출","적합"
"3","냉장대구","홋카이도","2017-07-05","1,000","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2017-07-05","2,904","불검출","불검출","적합"
"5","냉장갈치","에히메현","2017-07-05","60","불검출","불검출","적합"
"6","활가리비","홋카이도","2017-07-05","21,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-07-05","7,271","불검출","불검출","적합"
"8","냉장갈치","구마모토현","2017-07-05","350","불검출","불검출","적합"
"9","냉장갈치","오이타현","2017-07-05","605","불검출","불검출","적합"
"10","냉동갈치","와카야마현","2017-07-05","9,650","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-07-05","1,440","불검출","불검출","적합"
"12","활게(참게)","후쿠오카현","2017-07-05","110","불검출","불검출","적합"
"13","냉동돔(금눈돔)","시즈오카현","2017-07-05","100","불검출","불검출","적합"
"14","냉동돔(붉돔)","나가사키현","2017-07-05","1,185","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2017-07-05","4,721","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-07-05","3,484","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2017-07-05","1,313","불검출","불검출","적합"
"18","냉동새치(황새치,목살)","태평양","2017-07-05","541","불검출","불검출","적합"
"19","활돔(참돔)","오이타현","2017-07-05","1,780","불검출","불검출","적합"
"20","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-07-05","333","불검출","불검출","적합"
