"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","346","1,265,385","0","0","288","1,230,504","1","2.9","57","34,878"
"7.3","125","342,172","0","0","86","314,113","0","0","39","28,059"
"7.4","67","680,097","0","0","60","677,812","1","2.9","6","2,282"
"7.5","154","243,116","0","0","142","238,579","0","0","12","4,537"
"","","","","","","","","","",""
"","","","","","","","","","",""
