"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동곤이(명태)","러시아","2019-03-11","16,222","불검출","불검출","적합"
"2","냉동꽁치","대만","2019-03-11","44,810","불검출","불검출","적합"
"3","냉동명태","러시아","2019-03-11","984,743","불검출","불검출","적합"
"4","냉동다랑어(남방참다랑어)","한국","2019-03-11","1,552","불검출","불검출","적합"
"5","냉동꽁치","대만","2019-03-11","44,790","불검출","불검출","적합"
"6","냉동꽁치","대만","2019-03-11","138,792","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살)","피지","2019-03-11","165","불검출","불검출","적합"
"8","냉동곤이(명태)","러시아","2019-03-11","9,247","불검출","불검출","적합"
"9","냉동가자미(각시가자미)","미국","2019-03-11","18,000","불검출","불검출","적합"
"합계","","-","-","1,258,321","-","-","-"
