"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"84","고추냉이/신선,냉장","나가사키현","2019-02-26","28","불검출","불검출","적합"
"85","숙면","구마모토현","2019-01-28","302","불검출","불검출","적합"
"86","캔디류","지바현","2019-01-05","42","불검출","불검출","적합"
"87","캔디류","지바현","2019-01-03","42","불검출","불검출","적합"
"88","과자","니가타현","2019-01-15","62","불검출","불검출","적합"
"89","과자","니가타현","2019-01-07","146","불검출","불검출","적합"
"90","과자","야마가타현","2019-01-31","266","불검출","불검출","적합"
"91","기타가공품","시즈오카현","2018-07-16","6,303","불검출","불검출","적합"
"92","과자","니가타현","2019-01-15","18","불검출","불검출","적합"
"93","과자","니가타현","2019-01-15","92","불검출","불검출","적합"
"94","소스","지바현","2018-12-26","77","불검출","불검출","적합"
"95","소스","지바현","2019-01-09","562","불검출","불검출","적합"
"96","양조간장","지바현","2019-01-25","140","불검출","불검출","적합"
"97","즉석조리식품","가가와현","2018-11-08","4,992","불검출","불검출","적합"
"98","기타 주류","훗카이도","2019-02-04","82,584","불검출","불검출","적합"
"99","맥주","오이타현","2019-01-30","164,952","불검출","불검출","적합"
"100","맥주","오이타현","2019-02-08","47,956","불검출","불검출","적합"
"101","맥주","오이타현","2019-01-30","80,400","불검출","불검출","적합"
"102","맥주","오이타현","2018-12-11","8,000","불검출","불검출","적합"
"103","맥주","오이타현","2019-01-21","21,040","불검출","불검출","적합"
"104","맥주","오이타현","2019-01-30","32,484","불검출","불검출","적합"
"105","위스키","가고시마현","2018-12-27","421","불검출","불검출","적합"
"106","위스키","가고시마현","2018-12-11","13","불검출","불검출","적합"
"107","소스","지바현","2018-12-26","116","불검출","불검출","적합"
"108","과자","훗카이도","2019-01-28","168","불검출","불검출","적합"
"109","캔디류","아이치현","2019-02-18","300","불검출","불검출","적합"
"110","캔디류","아이치현","2019-02-18","2,592","불검출","불검출","적합"
"111","캔디류","아이치현","2019-02-17","2,592","불검출","불검출","적합"
"112","기타 수산물가공품","훗카이도","2018-02-02","270","불검출","불검출","적합"
"113","소스","훗카이도","2019-01-17","240","불검출","불검출","적합"
"114","소스","훗카이도","2019-01-11","108","불검출","불검출","적합"
"115","청국장","훗카이도","2019-02-09","2,970","불검출","불검출","적합"
"116","빵류","훗카이도","2019-01-28","2,930","불검출","불검출","적합"
"117","음료베이스","오사카부","2018-09-14","24","불검출","불검출","적합"
"118","음료베이스","오사카부","2018-12-22","58","불검출","불검출","적합"
