"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","101","","424,692","","",""
"1","혼합제제","도쿄도","2015-06-01","30","불검출","불검출","적합"
"2","수산물가공품","니가타현","2015-04-16","400","불검출","불검출","적합"
"3","수산물가공품","아오모리현","2015-04-04","400","불검출","불검출","적합"
"4","소스류","히로시마현","2015-05-25","648","불검출","불검출","적합"
"5","소스류","히로시마현","2015-05-13","660","불검출","불검출","적합"
"6","소스류","히로시마현","2015-06-12","1,290","불검출","불검출","적합"
"7","소스류","히로시마현","2015-06-02","66","불검출","불검출","적합"
"8","소스류","히로시마현","2015-06-10","103.5","불검출","불검출","적합"
"9","소스류","히로시마현","2015-05-20","151.92","불검출","불검출","적합"
"10","혼합제제","시가현","2015-06-18","20","불검출","불검출","적합"
"11","혼합제제","시가현","2015-05-28","400","불검출","불검출","적합"
"12","혼합제제","시가현","2015-06-04","3,920","불검출","불검출","적합"
