"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","혼합제제","사이타마현","2015-06-04","152","불검출","불검출","적합"
"14","혼합제제","사이타마현","2015-06-05","108","불검출","불검출","적합"
"15","혼합제제","시즈오카현","2015-05-15","100","불검출","불검출","적합"
"16","기타천연착향료","시즈오카현","2015-05-29","1","불검출","불검출","적합"
"17","혼합제제","시즈오카현","2015-06-04","1","불검출","불검출","적합"
"18","혼합제제","시즈오카현","2015-06-09","1","불검출","불검출","적합"
"19","과자(스낵과자)","히로시마현","2015-02-09","403.2","불검출","불검출","적합"
"20","과자(스낵과자)","히로시마현","2015-02-09","344.96","불검출","불검출","적합"
"21","액상차","미에현","2015-01-20","1,200","불검출","불검출","적합"
"22","액상차","미에현","2015-01-15","2,400","불검출","불검출","적합"
"23","기타가공품","훗카이도","2015-05-28","3,008","불검출","불검출","적합"
"24","조미된장","나가사키현","2015-06-10","200","불검출","불검출","적합"
"25","어묵","시마네현","2015-05-22","880","불검출","불검출","적합"
"26","어묵","시마네현","2015-05-17","1,113.2","불검출","불검출","적합"
"27","어묵","시마네현","2015-05-18","1,050","불검출","불검출","적합"
"28","어묵","시마네현","2015-05-27","537.6","불검출","불검출","적합"
"29","어묵","시마네현","2015-05-27","1,462.8","불검출","불검출","적합"
"30","어묵","시마네현","2015-04-22","450","불검출","불검출","적합"
"31","어묵","시마네현","2015-04-30","720","불검출","불검출","적합"
"32","어묵","시마네현","2015-03-22","150","불검출","불검출","적합"
"33","어묵","시마네현","2015-05-24","388","불검출","불검출","적합"
"34","어묵","시마네현","2015-05-24","423.4","불검출","불검출","적합"
"35","어묵","시마네현","2015-04-29","150","불검출","불검출","적합"
"36","어묵","시마네현","2015-04-30","240","불검출","불검출","적합"
"37","과자(비스킷)","이바라키현","2015-05-01","102","불검출","불검출","적합"
"38","소스류","히로시마현","2015-06-09","81.84","불검출","불검출","적합"
"39","액상차","후쿠이현","2015-04-14","1,248","불검출","불검출","적합"
"40","과.채가공품","오카야마현","2015-05-12","9,600","불검출","불검출","적합"
"41","혼합제제","오카야마현","2015-06-01","50","불검출","불검출","적합"
"42","혼합제제","효고현","2015-06-16","45","불검출","불검출","적합"
