"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","8건","-","-","528,284","-","-","-"
"1","냉동곤이(명태)","러시아","2016-03-11","1,778","불검출","불검출","적합"
"2","냉동대구(목살)","러시아","2016-03-11","976","불검출","불검출","적합"
"3","냉동명태","러시아","2016-03-11","406,909","불검출","불검출","적합"
"4","냉동다랑어(황다랑어)","파퓨아
뉴기니","2016-03-11","42,870","불검출","불검출","적합"
"5","냉동대구(목살)","러시아","2016-03-11","8,500","불검출","불검출","적합"
"6","냉동가자미(각시가자미)","러시아","2016-03-11","23,200","불검출","불검출","적합"
"7","냉동다랑어(황다랑어)","중국","2016-03-11","22,051","불검출","불검출","적합"
"8","냉동가자미(각시가자미)","러시아","2016-03-11","22,000","불검출","불검출","적합"
