"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","51,025","-","-","-"
"1","활장어(뱀장어)","뉴질랜드","2016-03-14","450","불검출","불검출","적합"
"2","냉동눈다랑어(F,  횟감)","중국","2016-03-14","260","불검출","불검출","적합"
"3","냉동대구(목살)","러시아","2016-03-14","5,360","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2016-03-14","23,275","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","러시아","2016-03-14","21,680","불검출","불검출","적합"
