"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","준초콜릿","훗카이도","2016-01-07","13.44","불검출","불검출","적합"
"49","소스류","후쿠오카현","2016-02-10","972","불검출","불검출","적합"
"50","과자(스낵과자)","아이치현","2016-02-05","1,500","불검출","불검출","적합"
"51","당류가공품","시즈오카현","2015-12-09","120","불검출","불검출","적합"
"52","과자(쿠키)","후쿠오카현","2016-02-07","112","불검출","불검출","적합"
"53","과자(쿠키)","오사카부","2015-12-02","174","불검출","불검출","적합"
"54","과자(스낵과자)","사이타마현","2015-10-13","1,444","불검출","불검출","적합"
"55","초콜릿가공품","훗카이도","2016-02-05","153.9","불검출","불검출","적합"
"56","초콜릿가공품","훗카이도","2016-02-04","15","불검출","불검출","적합"
"57","초콜릿가공품","훗카이도","2016-02-11","25.2","불검출","불검출","적합"
"58","초콜릿가공품","훗카이도","2016-02-10","5.4","불검출","불검출","적합"
"59","초콜릿가공품","훗카이도","2016-01-30","6.4","불검출","불검출","적합"
"60","당류가공품","오사카부","2015-11-02","70.2","불검출","불검출","적합"
"61","초콜릿가공품","훗카이도","2016-01-21","14.4","불검출","불검출","적합"
"62","당류가공품","교토부","2015-11-02","69","불검출","불검출","적합"
"63","청주","니가타현","2016-02-02","103.68","불검출","불검출","적합"
"64","청주","니가타현","2016-01-06","61.44","불검출","불검출","적합"
"65","청주","니가타현","2015-10-27","21.6","불검출","불검출","적합"
"66","캔디류(사탕)","아이치현","2016-01-27","360","불검출","불검출","적합"
"67","캔디류(사탕)","아이치현","2016-01-29","720","불검출","불검출","적합"
"68","캔디류(사탕)","아이치현","2016-01-29","768","불검출","불검출","적합"
"69","청주","교토부","2016-02-02","518.4","불검출","불검출","적합"
"70","청주","교토부","2016-01-25","403.2","불검출","불검출","적합"
"71","청주","효고현","2016-02-10","2,160","불검출","불검출","적합"
"72","청주","효고현","2015-12-25","259.2","불검출","불검출","적합"
"73","국수","아이치현","2016-02-05","2,217.6","불검출","불검출","적합"
"74","빵류(파이)","훗카이도","2016-02-06","2,903","불검출","불검출","적합"
"75","맥주","아이치현","2016-01-21","188.4","불검출","불검출","적합"
"76","청주","교토부","2016-01-15","86.4","불검출","불검출","적합"
"77","혼합제제","사이타마현","2016-02-26","64","불검출","불검출","적합"
"78","혼합제제","사이타마현","2016-02-17","180","불검출","불검출","적합"
"79","녹차추출 물/알로
에전잎","기후현","2016-01-22","1,074","불검출","불검출","적합"
"80","청주","이바라키현","2016-01-20","2,700","불검출","불검출","적합"
"81","맥주","구마모토현","2016-02-11","30,358.4","불검출","불검출","적합"
