"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","22,488","-","-","-"
"1","냉동가자미(각시가자미)","러시아","2016-03-15","4,600","불검출","불검출","적합"
"2","냉동명태","러시아","2016-03-15","3,991","불검출","불검출","적합"
"3","냉동가자미(각시가자미)","러시아","2016-03-15","9,200","불검출","불검출","적합"
"4","냉동고등어","중국","2016-03-15","4,697","불검출","불검출","적합"
