"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장명태","홋카이도","2016-03-15","1,104","불검출","불검출","적합"
"28","냉장갈치","후쿠오카현","2016-03-15","440","불검출","불검출","적합"
"29","냉장갈치","야마구치현","2016-03-15","632","불검출","불검출","적합"
"30","냉장병어","야마구치현","2016-03-15","640","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2016-03-15","1,600","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2016-03-15","1,131","불검출","불검출","적합"
"33","냉장홍어","홋카이도","2016-03-15","828","불검출","불검출","적합"
"34","냉장갈치","효고현","2016-03-15","215","불검출","불검출","적합"
"35","냉장돔(황돔)","나가사키현","2016-03-15","425","불검출","불검출","적합"
"36","활꼬막","사가현","2016-03-15","980","불검출","불검출","적합"
"37","냉장돔(참돔)","나가사키현","2016-03-15","150","불검출","불검출","적합"
"38","냉동가리비(외투막)","홋카이도","2016-03-15","24,000","불검출","불검출","적합"
"39","냉동남방참다랑어(F,횟감)","인도양","2016-03-15","631","불검출","불검출","적합"
