"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","44,286","-","-","-"
"1","활가리비","홋카이도","2015-3-2","7,300","불검출","불검출","적합"
"2","냉동새치(황새치,F,횟감) 대서양","","2015-3-2","3,570","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2015-3-2","170","불검출","불검출","적합"
"4","냉장가오리","야마구치현","2015-3-2","60","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2015-3-2","924","불검출","불검출","적합"
"6","냉장명태","홋카이도","2015-3-2","2,348","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2015-3-2","1,128","불검출","불검출","적합"
"8","냉장준치","와카야마현","2015-3-2","908","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-3-2","5,252","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-3-2","5,252","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-3-2","186","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-3-2","950","불검출","불검출","적합"
"13","냉장갈치","에히메현","2015-3-2","88","불검출","불검출","적합"
"14","냉장갈치","효고현","2015-3-2","368","불검출","불검출","적합"
"15","냉장갈치","오이타현","2015-3-2","758","불검출","불검출","적합"
"16","냉장갈치","나가사키현","2015-3-2","145","불검출","불검출","적합"
"17","냉장갈치","히로시마현","2015-3-2","140","불검출","불검출","적합"
"18","냉장돔(황돔)","나가사키현","2015-3-2","792","불검출","불검출","적합"
"19","냉장갈치","구마모토현","2015-3-2","105","불검출","불검출","적합"
"20","냉장가오리","에히메현","2015-3-2","700","불검출","불검출","적합"
"21","냉장갈치","나가사키현","2015-3-2","1,130","불검출","불검출","적합"
"22","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-3-2","3,560","불검출","불검출","적합"
"23","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-3-2","6,940","불검출","불검출","적합"
"24","활장어(먹장어)","나가사키현","2015-3-2","1,512","불검출","불검출","적합"
