"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"43","당류가공품","오사카부","2015-01-15","14.1","불검출","불검출","적합"
"44","당류가공품","오사카부","2015-01-15","15.3","불검출","불검출","적합"
"45","당류가공품","교토부","2015-01-15","10.8","불검출","불검출","적합"
"46","당류가공품","교토부","2014-12-17","73.08","불검출","불검출","적합"
"47","당류가공품","교토부","2014-12-17","78.12","불검출","불검출","적합"
"48","당류가공품","교토부","2015-01-15","32.76","불검출","불검출","적합"
"49","당류가공품","교토부","2015-01-15","32.76","불검출","불검출","적합"
"50","당류가공품","교토부","2015-01-15","48.6","불검출","불검출","적합"
"51","당류가공품","교토부","2014-12-10","126","불검출","불검출","적합"
"52","당류가공품","교토부","2015-01-15","28.8","불검출","불검출","적합"
"53","당류가공품","교토부","2014-12-10","118.8","불검출","불검출","적합"
"54","캔디류(젤리)","오사카부","2014-12-21","22.68","불검출","불검출","적합"
"55","청국장","훗카이도","2014-01-10","2,970","불검출","불검출","적합"
"56","양조간장","지바현","2014-10-06","488.52","불검출","불검출","적합"
"57","양조간장","지바현","2014-12-15","1,579.5","불검출","불검출","적합"
"58","양조간장","지바현","2015-01-16","505.44","불검출","불검출","적합"
"59","소스류","군마현","2015-01-07","48","불검출","불검출","적합"
"60","소스류","지바현","2015-01-16","3,000","불검출","불검출","적합"
"61","소스류","지바현","2015-01-20","1,238.4","불검출","불검출","적합"
"62","캔디류(사탕)","교토부","2015-01-12","14.4","불검출","불검출","적합"
"63","당류가공품","교토부","2014-12-10","7.02","불검출","불검출","적합"
"64","당류가공품","교토부","2014-12-10","57.42","불검출","불검출","적합"
"65","떡류","군마현","2014-08-25","109.2","불검출","불검출","적합"
"66","떡류","군마현","2014-11-14","436.8","불검출","불검출","적합"
"67","떡류","군마현","2014-07-11","109.2","불검출","불검출","적합"
"68","떡류","군마현","2014-08-06","240.24","불검출","불검출","적합"
"69","떡류","군마현","2014-07-25","109.2","불검출","불검출","적합"
"70","떡류","군마현","2014-08-28","327.6","불검출","불검출","적합"
"71","떡류","군마현","2014-07-29","218.4","불검출","불검출","적합"
"72","떡류","군마현","2014-08-19","218.4","불검출","불검출","적합"
