"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","31건","-","-","72,727","-","-","-"
"1","활돔(참돔)","나가사키현","2015-2-26","4,756","불검출","불검출","적합"
"2","활방어","나가사키현","2015-2-26","4,730","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-2-26","7,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-2-26","7,950","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어,F,횟감)","인도양","2015-2-26","755","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-2-26","6,960","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-2-26","6,783","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2015-2-26","632","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2015-2-26","260","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2015-2-26","240","불검출","불검출","적합"
"11","냉장민어(수조기)","야마구치현","2015-2-26","39","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2015-2-26","632","불검출","불검출","적합"
"13","냉장명태","홋카이도","2015-2-26","7,200","불검출","불검출","적합"
"14","활돔(벵에돔)","사가현","2015-2-26","1,495","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-2-26","3,000","불검출","불검출","적합"
"16","활꼬막","사가현","2015-2-26","880","불검출","불검출","적합"
"17","활꼬막(새꼬막)","사가현","2015-2-26","2,800","불검출","불검출","적합"
"18","활해삼","나가사키현","2015-2-26","800","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-2-26","5,265","불검출","불검출","적합"
"20","냉장명태","홋카이도","2015-2-26","5,265","불검출","불검출","적합"
"21","냉장준치","구마모토현","2015-2-26","497","불검출","불검출","적합"
"22","냉장갈치","에히메현","2015-2-26","216","불검출","불검출","적합"
"23","냉장갈치","효고현","2015-2-26","504","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2015-2-26","344","불검출","불검출","적합"
"25","냉장갈치","와카야마현","2015-2-26","1,456","불검출","불검출","적합"
"26","냉장준치","와카야마현","2015-2-26","312","불검출","불검출","적합"
