"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2017-12-28","7,160","불검출","불검출","적합"
"2","활꼬막","후쿠오카현","2017-12-28","6,420","불검출","불검출","적합"
"3","구운김","사가현","2017-12-28","89","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-12-28","6,084","불검출","불검출","적합"
"5","냉동상어(청상아리)","대서양","2017-12-28","4,833","불검출","불검출","적합"
"6","냉장갈치","가나가와현","2017-12-28","7,232","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2017-12-28","4,230","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2017-12-28","4,830","불검출","불검출","적합"
"9","냉장홍어","야마구치현","2017-12-28","130","불검출","불검출","적합"
"10","냉장방어(잿방어)","후쿠오카현","2017-12-28","19","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-12-28","3,134","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2017-12-28","752","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-12-28","6,914","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-12-28","4,920","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-12-28","9,571","불검출","불검출","적합"
"16","냉동가리비(외투막)","홋카이도","2017-12-28","19,600","불검출","불검출","적합"
"17","활돔(벵에돔)","나가사키현","2017-12-28","938","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-12-28","8,180","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-12-28","5,680","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2017-12-28","1,760","불검출","불검출","적합"
