"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활우렁쉥이","홋카이도","2017-12-29","8,841","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2017-12-29","9,193","불검출","불검출","적합"
"3","활우렁쉥이","홋카이도","2017-12-29","7,697","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-12-29","9,030","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-12-29","4,020","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-12-29","8,977","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-12-29","9,224","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2017-12-29","5,085","불검출","불검출","적합"
"9","활가리비","홋카이도","2017-12-29","11,910","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-12-29","4,556","불검출","불검출","적합"
"11","활방어","에히메현","2017-12-29","3,979","불검출","불검출","적합"
"12","활방어","에히메현","2017-12-29","11,471","불검출","불검출","적합"
"13","활방어","에히메현","2017-12-29","9,596","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-12-29","5,000","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2017-12-29","642","불검출","불검출","적합"
"16","냉장돔(황돔)","후쿠오카현","2017-12-29","255","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-12-29","8,944","불검출","불검출","적합"
"18","활방어","에히메현","2017-12-29","4,804","불검출","불검출","적합"
"19","냉장명태","홋카이도","2017-12-29","5,240","불검출","불검출","적합"
"20","활꼬막","사가현","2017-12-29","1,520","불검출","불검출","적합"
