"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활가리비","홋카이도","2017-12-28","8,374","불검출","불검출","적합"
"22","냉동상어(청상아리,F)","대서양","2017-12-28","211","불검출","불검출","적합"
"23","냉동개복치(F)","대서양","2017-12-28","383","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2017-12-28","182","불검출","불검출","적합"
"25","활가리비","홋카이도","2017-12-28","13,886","불검출","불검출","적합"
"26","활가리비","홋카이도","2017-12-28","7,428","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2017-12-28","489","불검출","불검출","적합"
"28","활장어(먹장어)","야마구치현","2017-12-28","943","불검출","불검출","적합"
"29","활우렁쉥이","홋카이도","2017-12-28","8,452","불검출","불검출","적합"
"30","냉장갈치","가나가와현","2017-12-28","5,120","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2017-12-28","3,700","불검출","불검출","적합"
"32","활가리비","홋카이도","2017-12-28","7,109","불검출","불검출","적합"
"33","활우렁쉥이","홋카이도","2017-12-28","9,111","불검출","불검출","적합"
"34","활우렁쉥이","홋카이도","2017-12-28","9,092","불검출","불검출","적합"
"35","냉장명태","홋카이도","2017-12-28","5,680","불검출","불검출","적합"
"36","냉장명태","홋카이도","2017-12-28","2,000","불검출","불검출","적합"
"37","냉장명태","홋카이도","2017-12-28","6,097","불검출","불검출","적합"
"38","활방어","에히메현","2017-12-28","5,452","불검출","불검출","적합"
"39","냉장명태","홋카이도","2017-12-28","5,562","불검출","불검출","적합"
"40","활우렁쉥이","홋카이도","2017-12-28","7,775","불검출","불검출","적합"
"41","활우렁쉥이","홋카이도","2017-12-28","8,500","불검출","불검출","적합"
"42","냉장명태","홋카이도","2017-12-28","2,660","불검출","불검출","적합"
"43","냉장준치","구마모토현","2017-12-28","238","불검출","불검출","적합"
"44","냉장돔(금눈돔)","후쿠오카현","2017-12-28","12","불검출","불검출","적합"
