"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"85","캔디류","미에현","2018-11-15","422","불검출","불검출","적합"
"86","어묵","시마네현","2018-11-16","6,233","불검출","불검출","적합"
"87","캔디류","미에현","2018-11-08","845","불검출","불검출","적합"
"88","캔디류","미에현","2018-11-12","422","불검출","불검출","적합"
"89","어묵","시마네현","2018-11-01","1,940","불검출","불검출","적합"
"90","당류가공품","오사카부","2018-08-10","49","불검출","불검출","적합"
"91","과자","이바라키현","2018-11-30","8,832","불검출","불검출","적합"
"92","초콜릿","오사카부","2018-11-27","102","불검출","불검출","적합"
"93","초콜릿","오사카부","2018-11-16","102","불검출","불검출","적합"
"94","초콜릿","오사카부","2018-11-16","102","불검출","불검출","적합"
"95","초콜릿","오사카부","2018-11-21","102","불검출","불검출","적합"
"96","초콜릿","오사카부","2018-11-14","102","불검출","불검출","적합"
"97","소스","시즈오카현","2018-11-20","600","불검출","불검출","적합"
"98","빵류","훗카이도","2018-11-01","5,700","불검출","불검출","적합"
"99","빵류","훗카이도","2018-11-01","782","불검출","불검출","적합"
"100","청주","효고현","2018-12-07","13,824","불검출","불검출","적합"
"101","과자","후쿠오카현","2018-11-08","140","불검출","불검출","적합"
"102","과자","아이치현","2018-11-08","726","불검출","불검출","적합"
"103","카레(커리)","나가노현","2018-10-16","4,455","불검출","불검출","적합"
"104","카레(커리)","나가노현","2018-10-20","4,455","불검출","불검출","적합"
"105","청주","니가타현","2018-10-30","259","불검출","불검출","적합"
"106","청주","니가타현","2018-10-26","1,296","불검출","불검출","적합"
"107","청주","니가타현","2018-10-10","227","불검출","불검출","적합"
"108","혼합제제","효고현","2018-11-28","51","불검출","불검출","적합"
"109","기타가공품","도쿄도","2018-10-16","151","불검출","불검출","적합"
"110","글루코사민 제품","도쿄도","2018-10-16","184","불검출","불검출","적합"
"111","과자","니가타현","2018-11-04","263","불검출","불검출","적합"
"112","과자","니가타현","2018-11-03","16","불검출","불검출","적합"
"113","카레(커리)","니가타현","2018-10-24","3,278","불검출","불검출","적합"
"114","카레(커리)","니가타현","2018-10-09","2,882","불검출","불검출","적합"
"115","카레(커리)","니가타현","2018-10-25","4,070","불검출","불검출","적합"
"116","카레(커리)","니가타현","2018-10-18","720","불검출","불검출","적합"
"117","카레(커리)","니가타현","2018-11-07","1,980","불검출","불검출","적합"
"118","기타 주류","히로시마현","2018-11-20","29,232","불검출","불검출","적합"
"119","초콜릿가공품","훗카이도","2018-11-28","173","불검출","불검출","적합"
