"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","","-","-","18,202","-","-","-"
"1","활돔(벵에돔)","오이타현","2017-03-24","1,594","불검출","불검출","적합"
"2","냉장갈치","후쿠오카현 2017-03-24","","910","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-03-24","1,250","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현 2017-03-24","","155","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-03-24","1,250","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2017-03-24","3,374","불검출","불검출","적합"
"7","냉장갈치","야마구치현 2017-03-24","","160","불검출","불검출","적합"
"8","냉장준치","야마구치현 2017-03-24","","568","불검출","불검출","적합"
"9","냉장갈치","도쿠시마현 2017-03-24","","160","불검출","불검출","적합"
"10","냉장돔(황돔)","나가사키현 2017-03-24","","216","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현 2017-03-24","","1,065","불검출","불검출","적합"
"12","냉장홍어","야마구치현 2017-03-24","","120","불검출","불검출","적합"
"13","냉장갈치","야마구치현 2017-03-24","","336","불검출","불검출","적합"
"14","냉 동 다 랑 어 ( 눈 다
랑어,F,횟감)","태평양","2017-03-24","782","불검출","불검출","적합"
"15","냉 동 개 아 지 살 ( 가
리비,횟감)","홋카이도","2017-03-24","1,000","불검출","불검출","적합"
"16","냉 동 개 아 지 살 ( 가
리비,횟감)","홋카이도","2017-03-24","2,250","불검출","불검출","적합"
"17","냉 동 개 아 지 살 ( 가
리비,횟감)","홋카이도","2017-03-24","1,000","불검출","불검출","적합"
"18","활장어(먹장어)","나가사키현 2017-03-24","","2,012","불검출","불검출","적합"
