"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","284","1,325,931","1","48,000","225","1,254,278.6","2","119","56","23,534"
"3.27","104","156,358","0","0","75","143,477","0","0","29","12,881"
"3.28","180","1,169,573","1","48000","150","1,110,801.6","2","119","27","10653"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
