"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","과자(쿠키)","니가타현","2016-12-19","101","불검출","불검출","적합"
"49","탄산음료","오사카부","2017-01-15","1,200","불검출","불검출","적합"
"50","캔디류(사탕)","아이치현","2017-01-02","384","불검출","불검출","적합"
"51","과자(쿠키)","야마가타현","2016-12-26","371","불검출","불검출","적합"
"52","어묵","ETC","2017-02-10","250","불검출","불검출","적합"
"53","청주","훗카이도","2017-01-25","58","불검출","불검출","적합"
"54","비타민/가르시니아
캄보지아껍질추출물","도야마현","2017-01-18","321","불검출","불검출","적합"
"55","어묵","ETC","2017-01-20","250","불검출","불검출","적합"
"56","청주","이와테현","2017-02-02","346","불검출","불검출","적합"
"57","클로렐라 제품","이와테현","2017-01-20","45","불검출","불검출","적합"
"58","공액리놀레산","시즈오카현","2017-01-09","502","불검출","불검출","적합"
"59","자당지방산에스테르","미에현","2016-12-01","4,320","불검출","불검출","적합"
"60","자당지방산에스테르","미에현","2016-12-14","4,320","불검출","불검출","적합"
"61","청주","니가타현","2017-01-25","1,901","불검출","불검출","적합"
"62","청주","시즈오카현","2017-01-26","130","불검출","불검출","적합"
"63","소스류","사이타마현","2017-01-24","1,987","불검출","불검출","적합"
"64","청주","야마구치현","2017-02-01","173","불검출","불검출","적합"
"65","어묵","ETC","2017-02-20","1,164","불검출","불검출","적합"
"66","청주","니가타현","2017-01-30","43","불검출","불검출","적합"
"67","어묵","ETC","2017-01-25","3,036","불검출","불검출","적합"
"68","어묵","ETC","2017-01-18","600","불검출","불검출","적합"
"69","어묵","ETC","2017-02-09","600","불검출","불검출","적합"
"70","초콜릿가공품","후쿠오카현","2017-03-03","3,937","불검출","불검출","적합"
"71","커피/건조","니카라과","2016-03-22","1,380","불검출","불검출","적합"
"72","어묵","ETC","2017-01-24","1,750","불검출","불검출","적합"
"73","청주","아이치현","2017-02-15","300","불검출","불검출","적합"
"74","어묵","ETC","2017-02-03","400","불검출","불검출","적합"
"75","드레싱","이바라키현","2017-02-23","228","불검출","불검출","적합"
"76","어묵","ETC","2017-01-22","216","불검출","불검출","적합"
"77","어묵","ETC","2016-12-15","900","불검출","불검출","적합"
"78","향신료조제품(고추
냉이가공품)","시즈오카현","2016-10-25","51","불검출","불검출","적합"
"79","어묵","ETC","2017-02-10","200","불검출","불검출","적합"
"80","청주","야마구치현","2017-02-04","864","불검출","불검출","적합"
"81","어묵","ETC","2017-01-24","960","불검출","불검출","적합"
