"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","49","","370,962","","",""
"1","곡류가공품","후쿠시마현","2015-08-05","350","불검출","불검출","적합"
"2","혼합장","훗카이도","2015-09-08","724.5","불검출","불검출","적합"
"3","청주","이와테현","2015-08-25","259.2","불검출","불검출","적합"
"4","청주","니가타현","2015-08-25","1,022.08","불검출","불검출","적합"
"5","건어포류","오사카부","2015-08-31","500","불검출","불검출","적합"
"6","건어포류","오사카부","2015-08-31","800","불검출","불검출","적합"
"7","혼합제제","시즈오카현","2014-10-08","100","불검출","불검출","적합"
"8","기타장류","효고현","2015-07-24","432","불검출","불검출","적합"
"9","합성착향료","가나가와현","2015-09-11","21","불검출","불검출","적합"
"10","합성착향료","가나가와현","2015-09-11","2","불검출","불검출","적합"
"11","합성착향료","가나가와현","2015-09-11","3","불검출","불검출","적합"
"12","기타가공품","지바현","2015-09-04","100.8","불검출","불검출","적합"
