"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","혼합제제","효고현","2015-09-17","51","불검출","불검출","적합"
"48","혼합제제","효고현","2015-09-10","34","불검출","불검출","적합"
"49","청주","효고현","2015-08-04","302.4","불검출","불검출","적합"
"50","조미건어포류","훗카이도","2015-08-21","8.6","불검출","불검출","적합"
"51","밀크초콜릿","가나가와현","2015-08-27","259.2","불검출","불검출","적합"
"52","청주","효고현","2015-09-11","7,776","불검출","불검출","적합"
"53","캔디류(사탕)","아이치현","2015-09-09","1,800","불검출","불검출","적합"
"54","백설탕","후쿠오카현","2015-06-09","800","불검출","불검출","적합"
"55","청주","교토부","2015-09-11","8,294.4","불검출","불검출","적합"
"56","혼합제제","나가노현","2015-08-09","180","불검출","불검출","적합"
"57","캔디류(사탕)","아이치현","2015-09-08","1,440","불검출","불검출","적합"
"58","청주","교토부","2015-09-03","921.6","불검출","불검출","적합"
"59","식물성크림","오사카부","2015-09-12","5,500","불검출","불검출","적합"
"60","맥주","오이타현","2015-09-01","132,480","불검출","불검출","적합"
"61","L-멘톨","시즈오카현","2015-03-12","500","불검출","불검출","적합"
"62","탄산음료","오사카부","2015-09-10","1,800","불검출","불검출","적합"
"63","혼합제제","나가노현","2015-09-09","1,000","불검출","불검출","적합"
"64","혼합제제","사이타마현","2015-05-18","100","불검출","불검출","적합"
"65","카라멜색소","도치기현","2015-09-07","3,100","불검출","불검출","적합"
"66","기타천연착향료","시가현","2015-09-10","100","불검출","불검출","적합"
"67","혼합제제","시가현","2015-09-14","20","불검출","불검출","적합"
"68","기타천연착향료","시가현","2015-09-11","300","불검출","불검출","적합"
"69","혼합제제","시가현","2015-09-14","40","불검출","불검출","적합"
"70","혼합제제","시가현","2015-09-11","25","불검출","불검출","적합"
"71","혼합제제","오사카부","2015-09-16","180","불검출","불검출","적합"
"72","혼합제제","오사카부","2015-09-16","90","불검출","불검출","적합"
"73","맥주","후쿠오카현","2015-08-20","10,100","불검출","불검출","적합"
"74","조미된장","아이치현","2015-09-07","12,230","불검출","불검출","적합"
"75","조미된장","아이치현","2015-09-08","3,430","불검출","불검출","적합"
"76","조미된장","아이치현","2015-09-15","2,718","불검출","불검출","적합"
"77","혼합제제","오이타현","2015-07-04","6,000","불검출","불검출","적합"
"78","혼합제제","효고현","2015-09-03","119","불검출","불검출","적합"
"79","청주","후쿠오카현","2015-09-01","7,800","불검출","불검출","적합"
"80","수산물가공품","미에현","2015-09-14","1,200","불검출","불검출","적합"
