"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","혼합제제","오사카부","2019-03-13","25","불검출","불검출","적합"
"51","캔디류","가나가와현","2018-11-02","117","불검출","불검출","적합"
"52","혼합제제","도쿄도","2019-03-04","36","불검출","불검출","적합"
"53","소스","미야자키현","2019-03-15","140","불검출","불검출","적합"
"54","혼합제제","오카야마현","2019-03-12","45","불검출","불검출","적합"
"55","혼합제제","시가현","2019-03-11","20","불검출","불검출","적합"
"56","빵류","나가노현","2019-03-05","480","불검출","불검출","적합"
"57","과자","니가타현","2019-03-04","216","불검출","불검출","적합"
"58","캔디류","아이치현","2019-03-04","600","불검출","불검출","적합"
"59","캔디류","아이치현","2019-03-05","792","불검출","불검출","적합"
"60","캔디류","아이치현","2019-03-04","720","불검출","불검출","적합"
"61","캔디류","아이치현","2019-03-04","194","불검출","불검출","적합"
"62","복합조미식품","효고현","2019-02-14","1,200","불검출","불검출","적합"
"63","캔디류","아이치현","2019-03-12","2,520","불검출","불검출","적합"
"64","절임식품","가고시마현","2019-02-28","1,200","불검출","불검출","적합"
"65","과자","니가타현","2019-03-02","208","불검출","불검출","적합"
"66","캔디류","아이치현","2019-03-12","3,456","불검출","불검출","적합"
"67","청주","니가타현","2019-02-13","216","불검출","불검출","적합"
"68","소주","미야자키현","2019-01-28","324","불검출","불검출","적합"
"69","기타 주류","구마모토현","2019-02-17","85,302","불검출","불검출","적합"
"70","가공두부","후쿠오카현","2019-03-13","2,703","불검출","불검출","적합"
"71","기타 수산물가공품","에히메현","2019-01-31","104","불검출","불검출","적합"
"72","시클로덱스트린시럽","시즈오카현","2019-02-05","12,000","불검출","불검출","적합"
"73","말티톨시럽","시즈오카현","2019-02-15","1,000","불검출","불검출","적합"
"74","액상차","시가현","2019-01-20","2,040","불검출","불검출","적합"
"75","소스","에히메현","2018-08-21","3,600","불검출","불검출","적합"
"76","맥주","오이타현","2019-02-21","4,000","불검출","불검출","적합"
"77","기타 주류","훗카이도","2019-02-25","48,828","불검출","불검출","적합"
"78","캔디류","아이치현","2019-03-08","288","불검출","불검출","적합"
"79","캔디류","아이치현","2019-03-06","317","불검출","불검출","적합"
"80","청주","효고현","2019-01-18","1,728","불검출","불검출","적합"
"81","청주","효고현","2019-02-21","6,221","불검출","불검출","적합"
"82","혼합제제","도쿄도","2019-03-04","680","불검출","불검출","적합"
"83","과자","니가타현","2019-03-04","96","불검출","불검출","적합"
"84","향신료조제품","시즈오카현","2018-12-04","150","불검출","불검출","적합"
