"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동명태","러시아","2019-04-04","18,180","불검출","불검출","적합"
"2","냉동꽁치","대만","2019-04-04","45,540","불검출","불검출","적합"
"3","냉동꽁치","바누아투","2019-04-04","346,732","불검출","불검출","적합"
"4","냉동어란(명란)","러시아","2019-04-04","20,838","불검출","불검출","적합"
"5","냉동다랑어(눈다랑어)","중국","2019-04-04","23,876","불검출","불검출","적합"
"합계","","-","-","455,166","-","-","-"
