"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(참다랑어,꼬리살)","몰타","2019-04-03","222","불검출","불검출","적합"
"2","냉동명태","러시아","2019-04-03","575,082","불검출","불검출","적합"
"3","냉장연어","영국","2019-04-03","3,114","불검출","불검출","적합"
"4","냉동명태","러시아","2019-04-03","322,500","불검출","불검출","적합"
"5","냉동어란(명란)","러시아","2019-04-03","20,424","불검출","불검출","적합"
"6","냉동가자미(각시가자미)","러시아","2019-04-03","22,050","불검출","불검출","적합"
"7","냉동내장(창난)","미국","2019-04-03","24,000","불검출","불검출","적합"
"8","냉동명태","러시아","2019-04-03","308,783","불검출","불검출","적합"
"합계","","-","-","1,276,175","-","-","-"
