"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"120","기타 코코아가공품","이바라키현","2019-01-30","96","불검출","불검출","적합"
"121","복합조미식품","이바라키현","2019-01-28","11","불검출","불검출","적합"
"122","소스","시즈오카현","2019-01-31","960","불검출","불검출","적합"
"123","소스","시즈오카현","2019-02-19","200","불검출","불검출","적합"
"124","소스","시즈오카현","2019-02-26","200","불검출","불검출","적합"
"125","초콜릿가공품","이바라키현","2019-02-06","1,518","불검출","불검출","적합"
"126","당류가공품","도야마현","2019-01-18","115","불검출","불검출","적합"
"127","카레(커리)","아이치현","2019-02-07","1,140","불검출","불검출","적합"
"128","소스","야마나시현","","270","불검출","불검출","적합"
"129","카레(커리)","나라현","2018-12-20","800","불검출","불검출","적합"
"130","효모음료","도야마현","2019-02-28","1,112","불검출","불검출","적합"
"131","혼합제제","와카야마현","2019-02-18","30","불검출","불검출","적합"
"132","혼합제제","와카야마현","2019-02-19","30","불검출","불검출","적합"
"133","조미건어포","에히메현","2019-03-14","360","불검출","불검출","적합"
"134","조미건어포","에히메현","2019-03-15","500","불검출","불검출","적합"
"135","과자","아이치현","2019-02-07","40","불검출","불검출","적합"
"136","과자","아이치현","2019-02-12","109","불검출","불검출","적합"
"137","당류가공품","오카야마현","2019-01-20","16,000","불검출","불검출","적합"
"138","락타아제","아이치현","2019-03-11","51","불검출","불검출","적합"
"139","과자","시즈오카현","2019-02-06","99","불검출","불검출","적합"
"140","캔디류","아이치현","2019-01-31","665","불검출","불검출","적합"
"141","혼합제제","효고현","2019-03-11","17","불검출","불검출","적합"
"142","자당지방산에스테르","미에현","2018-12-04","5,760","불검출","불검출","적합"
"143","자당지방산에스테르","미에현","2019-02-17","5,760","불검출","불검출","적합"
"144","빵류","사이타마현","2019-03-05","11,232","불검출","불검출","적합"
"145","혼합장","훗카이도","2019-02-05","4,992","불검출","불검출","적합"
"146","혼합장","훗카이도","2019-02-04","1,572","불검출","불검출","적합"
"147","소스","훗카이도","2019-02-19","2,760","불검출","불검출","적합"
"148","청주","아오모리현","2019-03-01","130","불검출","불검출","적합"
